# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Age [Gyr]	Age_err
-1.61608e+00	5.00000e-02	4.30469e-01	5.00000e-02	1.01809e+01	5.00000e-01
-6.98169e-01	5.00000e-02	-2.59251e-01	5.00000e-02	3.78196e+00	5.00000e-01
-1.22155e+00	5.00000e-02	2.01994e-01	5.00000e-02	8.90845e+00	5.00000e-01
-6.60981e-01	5.00000e-02	-2.06929e-01	5.00000e-02	2.42028e+00	5.00000e-01
-1.05868e+00	5.00000e-02	8.41397e-02	5.00000e-02	8.56907e+00	5.00000e-01
-1.00304e+00	5.00000e-02	5.01078e-02	5.00000e-02	7.26319e+00	5.00000e-01
-1.93600e+00	5.00000e-02	3.71721e-01	5.00000e-02	9.05664e+00	5.00000e-01
-1.30231e+00	5.00000e-02	2.81234e-01	5.00000e-02	8.89315e+00	5.00000e-01
-1.55355e+00	5.00000e-02	3.22171e-01	5.00000e-02	9.08466e+00	5.00000e-01
-1.34140e+00	5.00000e-02	2.87862e-01	5.00000e-02	8.89891e+00	5.00000e-01
-1.62178e+00	5.00000e-02	3.75431e-01	5.00000e-02	9.39635e+00	5.00000e-01
-1.33722e+00	5.00000e-02	2.33667e-01	5.00000e-02	8.99726e+00	5.00000e-01
-1.25577e+00	5.00000e-02	1.74117e-01	5.00000e-02	8.38385e+00	5.00000e-01
-1.78873e+00	5.00000e-02	5.31033e-01	5.00000e-02	9.27765e+00	5.00000e-01
-9.78176e-01	5.00000e-02	1.45924e-01	5.00000e-02	6.65553e+00	5.00000e-01
-1.06305e+00	5.00000e-02	1.07707e-01	5.00000e-02	6.60041e+00	5.00000e-01
-1.33042e+00	5.00000e-02	2.10815e-01	5.00000e-02	9.24547e+00	5.00000e-01
-1.16409e+00	5.00000e-02	2.68474e-01	5.00000e-02	8.65425e+00	5.00000e-01
-1.69931e+00	5.00000e-02	3.61586e-01	5.00000e-02	8.92296e+00	5.00000e-01
-1.11699e+00	5.00000e-02	1.48192e-01	5.00000e-02	7.69765e+00	5.00000e-01
-8.08077e-01	5.00000e-02	-6.04203e-02	5.00000e-02	4.63483e+00	5.00000e-01
-1.33611e+00	5.00000e-02	2.00987e-01	5.00000e-02	9.53227e+00	5.00000e-01
-1.07432e+00	5.00000e-02	8.79513e-02	5.00000e-02	7.13941e+00	5.00000e-01
-1.66871e+00	5.00000e-02	3.46150e-01	5.00000e-02	9.17017e+00	5.00000e-01
-9.79813e-01	5.00000e-02	1.31089e-01	5.00000e-02	7.09189e+00	5.00000e-01
-1.28289e+00	5.00000e-02	3.03158e-01	5.00000e-02	8.93216e+00	5.00000e-01
-1.46996e+00	5.00000e-02	3.30704e-01	5.00000e-02	9.06258e+00	5.00000e-01
-1.10179e+00	5.00000e-02	1.01193e-01	5.00000e-02	7.97022e+00	5.00000e-01
-2.12013e+00	5.00000e-02	4.91397e-01	5.00000e-02	9.69527e+00	5.00000e-01
-9.31867e-01	5.00000e-02	5.05207e-02	5.00000e-02	6.43166e+00	5.00000e-01
-2.43483e+00	5.00000e-02	4.39750e-01	5.00000e-02	1.03601e+01	5.00000e-01
