# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Age [Gyr]	Age_err
-1.15038e+00	1.00000e-02	2.09456e-01	1.00000e-02	8.36951e+00	1.00000e-01
-1.40426e+00	1.00000e-02	3.01091e-01	1.00000e-02	9.09966e+00	1.00000e-01
-1.51741e+00	1.00000e-02	3.59932e-01	1.00000e-02	9.33086e+00	1.00000e-01
-1.62687e+00	1.00000e-02	3.89525e-01	1.00000e-02	9.29703e+00	1.00000e-01
-1.04661e+00	1.00000e-02	1.33988e-01	1.00000e-02	7.52899e+00	1.00000e-01
-1.57282e+00	1.00000e-02	3.59909e-01	1.00000e-02	9.28817e+00	1.00000e-01
-1.45682e+00	1.00000e-02	3.44135e-01	1.00000e-02	9.02482e+00	1.00000e-01
-1.25605e+00	1.00000e-02	2.39522e-01	1.00000e-02	8.76850e+00	1.00000e-01
-9.46407e-01	1.00000e-02	2.73445e-02	1.00000e-02	6.17831e+00	1.00000e-01
-1.66293e+00	1.00000e-02	3.89839e-01	1.00000e-02	9.21539e+00	1.00000e-01
-9.21718e-01	1.00000e-02	2.33297e-02	1.00000e-02	5.98805e+00	1.00000e-01
-1.68748e+00	1.00000e-02	3.99496e-01	1.00000e-02	9.56792e+00	1.00000e-01
-6.71465e-01	1.00000e-02	-2.37367e-01	1.00000e-02	2.53698e+00	1.00000e-01
-1.17033e+00	1.00000e-02	1.93287e-01	1.00000e-02	8.38173e+00	1.00000e-01
-6.75311e-01	1.00000e-02	-2.33695e-01	1.00000e-02	2.47940e+00	1.00000e-01
-1.08308e+00	1.00000e-02	1.48361e-01	1.00000e-02	7.57393e+00	1.00000e-01
-9.95976e-01	1.00000e-02	8.03252e-02	1.00000e-02	6.75576e+00	1.00000e-01
-1.92600e+00	1.00000e-02	4.44485e-01	1.00000e-02	9.81956e+00	1.00000e-01
-1.33832e+00	1.00000e-02	2.93260e-01	1.00000e-02	8.98238e+00	1.00000e-01
-1.60414e+00	1.00000e-02	3.91372e-01	1.00000e-02	9.29930e+00	1.00000e-01
-1.31540e+00	1.00000e-02	2.79324e-01	1.00000e-02	8.89757e+00	1.00000e-01
-1.61046e+00	1.00000e-02	3.74760e-01	1.00000e-02	9.32738e+00	1.00000e-01
-1.29941e+00	1.00000e-02	2.91026e-01	1.00000e-02	8.85439e+00	1.00000e-01
-1.21123e+00	1.00000e-02	2.25112e-01	1.00000e-02	8.52825e+00	1.00000e-01
-1.77618e+00	1.00000e-02	4.14495e-01	1.00000e-02	9.58462e+00	1.00000e-01
-1.02131e+00	1.00000e-02	9.93848e-02	1.00000e-02	7.27525e+00	1.00000e-01
-1.09351e+00	1.00000e-02	1.80501e-01	1.00000e-02	7.92096e+00	1.00000e-01
-1.34706e+00	1.00000e-02	3.08953e-01	1.00000e-02	8.92038e+00	1.00000e-01
-1.14207e+00	1.00000e-02	1.82447e-01	1.00000e-02	8.22289e+00	1.00000e-01
-1.67736e+00	1.00000e-02	3.89972e-01	1.00000e-02	9.68522e+00	1.00000e-01
-1.09207e+00	1.00000e-02	1.39003e-01	1.00000e-02	7.91172e+00	1.00000e-01
-8.10712e-01	1.00000e-02	-8.70903e-02	1.00000e-02	4.50497e+00	1.00000e-01
-1.29857e+00	1.00000e-02	2.59693e-01	1.00000e-02	8.81293e+00	1.00000e-01
-1.04931e+00	1.00000e-02	1.11239e-01	1.00000e-02	7.27369e+00	1.00000e-01
-1.57204e+00	1.00000e-02	3.71028e-01	1.00000e-02	9.36518e+00	1.00000e-01
-1.01732e+00	1.00000e-02	9.59316e-02	1.00000e-02	7.19792e+00	1.00000e-01
-1.34953e+00	1.00000e-02	2.89928e-01	1.00000e-02	8.88543e+00	1.00000e-01
-1.49685e+00	1.00000e-02	3.20779e-01	1.00000e-02	9.16872e+00	1.00000e-01
-1.08621e+00	1.00000e-02	1.61524e-01	1.00000e-02	7.73610e+00	1.00000e-01
-2.06030e+00	1.00000e-02	4.63545e-01	1.00000e-02	9.85961e+00	1.00000e-01
-9.40256e-01	1.00000e-02	3.70731e-02	1.00000e-02	6.18554e+00	1.00000e-01
-2.34763e+00	1.00000e-02	4.43531e-01	1.00000e-02	9.63654e+00	1.00000e-01
-1.01276e+00	1.00000e-02	9.96090e-02	1.00000e-02	7.33642e+00	1.00000e-01
-1.32881e+00	1.00000e-02	2.98742e-01	1.00000e-02	9.09492e+00	1.00000e-01
-1.01467e+00	1.00000e-02	6.85753e-02	1.00000e-02	6.90673e+00	1.00000e-01
-7.20443e-01	1.00000e-02	-1.75556e-01	1.00000e-02	3.30054e+00	1.00000e-01
-1.38003e+00	1.00000e-02	3.17545e-01	1.00000e-02	8.92551e+00	1.00000e-01
-1.10705e+00	1.00000e-02	1.54323e-01	1.00000e-02	7.98946e+00	1.00000e-01
-1.08350e+00	1.00000e-02	1.77089e-01	1.00000e-02	7.90364e+00	1.00000e-01
-1.09797e+00	1.00000e-02	1.76727e-01	1.00000e-02	7.92115e+00	1.00000e-01
-1.42140e+00	1.00000e-02	3.25357e-01	1.00000e-02	9.07037e+00	1.00000e-01
-7.64241e-01	1.00000e-02	-1.29481e-01	1.00000e-02	3.73987e+00	1.00000e-01
-1.19266e+00	1.00000e-02	2.13170e-01	1.00000e-02	8.52218e+00	1.00000e-01
-9.24818e-01	1.00000e-02	7.51244e-03	1.00000e-02	5.84897e+00	1.00000e-01
-1.01887e+00	1.00000e-02	1.00794e-01	1.00000e-02	7.03982e+00	1.00000e-01
-1.33103e+00	1.00000e-02	2.73816e-01	1.00000e-02	9.04433e+00	1.00000e-01
-9.37849e-01	1.00000e-02	4.27807e-02	1.00000e-02	6.21946e+00	1.00000e-01
-1.23394e+00	1.00000e-02	2.34310e-01	1.00000e-02	8.49481e+00	1.00000e-01
-8.60309e-01	1.00000e-02	-4.40326e-02	1.00000e-02	5.47640e+00	1.00000e-01
-1.10514e+00	1.00000e-02	1.59311e-01	1.00000e-02	7.76120e+00	1.00000e-01
-8.96350e-01	1.00000e-02	-3.36706e-02	1.00000e-02	5.58550e+00	1.00000e-01
-1.02667e+00	1.00000e-02	1.00908e-01	1.00000e-02	7.30558e+00	1.00000e-01
-1.00550e+00	1.00000e-02	9.88104e-02	1.00000e-02	6.84757e+00	1.00000e-01
-1.14178e+00	1.00000e-02	2.02503e-01	1.00000e-02	8.04384e+00	1.00000e-01
-7.47256e-01	1.00000e-02	-1.35189e-01	1.00000e-02	3.62851e+00	1.00000e-01
-1.04616e+00	1.00000e-02	1.38858e-01	1.00000e-02	7.46925e+00	1.00000e-01
-1.20160e+00	1.00000e-02	2.11502e-01	1.00000e-02	8.45487e+00	1.00000e-01
-1.07452e+00	1.00000e-02	1.56697e-01	1.00000e-02	7.74246e+00	1.00000e-01
-2.06327e+00	1.00000e-02	4.38286e-01	1.00000e-02	9.80983e+00	1.00000e-01
-1.31837e+00	1.00000e-02	3.00147e-01	1.00000e-02	8.88858e+00	1.00000e-01
-1.04991e+00	1.00000e-02	1.24872e-01	1.00000e-02	7.35809e+00	1.00000e-01
-1.32756e+00	1.00000e-02	2.82509e-01	1.00000e-02	8.76087e+00	1.00000e-01
-1.07064e+00	1.00000e-02	1.40994e-01	1.00000e-02	7.51676e+00	1.00000e-01
-1.19820e+00	1.00000e-02	2.39692e-01	1.00000e-02	8.53213e+00	1.00000e-01
-1.56306e+00	1.00000e-02	3.54550e-01	1.00000e-02	9.44769e+00	1.00000e-01
-1.32068e+00	1.00000e-02	2.88435e-01	1.00000e-02	8.96226e+00	1.00000e-01
-1.11257e+00	1.00000e-02	1.64601e-01	1.00000e-02	7.83421e+00	1.00000e-01
-1.08635e+00	1.00000e-02	1.46794e-01	1.00000e-02	7.94125e+00	1.00000e-01
-1.10487e+00	1.00000e-02	1.54152e-01	1.00000e-02	7.89746e+00	1.00000e-01
-1.05984e+00	1.00000e-02	1.23722e-01	1.00000e-02	7.40700e+00	1.00000e-01
-1.03495e+00	1.00000e-02	1.35826e-01	1.00000e-02	7.48425e+00	1.00000e-01
-1.20144e+00	1.00000e-02	2.34208e-01	1.00000e-02	8.52052e+00	1.00000e-01
-8.61832e-01	1.00000e-02	-3.98437e-02	1.00000e-02	4.99118e+00	1.00000e-01
-1.25335e+00	1.00000e-02	2.46911e-01	1.00000e-02	8.76451e+00	1.00000e-01
-1.18302e+00	1.00000e-02	2.15869e-01	1.00000e-02	8.50684e+00	1.00000e-01
-8.55152e-01	1.00000e-02	-4.07001e-02	1.00000e-02	5.40819e+00	1.00000e-01
-9.60393e-01	1.00000e-02	4.27124e-02	1.00000e-02	6.34889e+00	1.00000e-01
-1.01786e+00	1.00000e-02	9.39408e-02	1.00000e-02	7.11088e+00	1.00000e-01
-1.66499e+00	1.00000e-02	3.94826e-01	1.00000e-02	9.54300e+00	1.00000e-01
-8.10632e-01	1.00000e-02	-5.90234e-02	1.00000e-02	4.63902e+00	1.00000e-01
-1.00846e+00	1.00000e-02	1.06901e-01	1.00000e-02	7.10306e+00	1.00000e-01
-4.23480e-01	1.00000e-02	-4.71629e-01	1.00000e-02	3.26728e-01	1.00000e-01
-1.54941e+00	1.00000e-02	3.56510e-01	1.00000e-02	9.40704e+00	1.00000e-01
-8.95610e-01	1.00000e-02	-6.11722e-03	1.00000e-02	5.57302e+00	1.00000e-01
-1.50480e+00	1.00000e-02	3.73128e-01	1.00000e-02	9.36064e+00	1.00000e-01
-1.07315e+00	1.00000e-02	1.52603e-01	1.00000e-02	7.63609e+00	1.00000e-01
-1.60700e+00	1.00000e-02	3.76705e-01	1.00000e-02	9.18172e+00	1.00000e-01
-9.29408e-01	1.00000e-02	6.52879e-03	1.00000e-02	5.74466e+00	1.00000e-01
-9.61454e-01	1.00000e-02	3.74171e-02	1.00000e-02	6.17570e+00	1.00000e-01
-1.10440e+00	1.00000e-02	1.60604e-01	1.00000e-02	7.92254e+00	1.00000e-01
-1.20443e+00	1.00000e-02	2.36152e-01	1.00000e-02	8.56211e+00	1.00000e-01
-1.76836e+00	1.00000e-02	4.18274e-01	1.00000e-02	9.51833e+00	1.00000e-01
-1.02370e+00	1.00000e-02	1.09298e-01	1.00000e-02	7.08292e+00	1.00000e-01
-1.16980e+00	1.00000e-02	2.25206e-01	1.00000e-02	8.32686e+00	1.00000e-01
-1.00975e+00	1.00000e-02	8.43416e-02	1.00000e-02	7.11994e+00	1.00000e-01
-9.11459e-01	1.00000e-02	-8.67887e-03	1.00000e-02	5.55411e+00	1.00000e-01
-6.71621e-01	1.00000e-02	-2.47904e-01	1.00000e-02	2.82265e+00	1.00000e-01
-9.20409e-01	1.00000e-02	3.74760e-03	1.00000e-02	5.75875e+00	1.00000e-01
-2.19576e+00	1.00000e-02	4.41204e-01	1.00000e-02	9.96364e+00	1.00000e-01
-1.26313e+00	1.00000e-02	2.57600e-01	1.00000e-02	8.63985e+00	1.00000e-01
-1.00866e+00	1.00000e-02	9.33205e-02	1.00000e-02	7.08304e+00	1.00000e-01
-1.50371e+00	1.00000e-02	3.33664e-01	1.00000e-02	9.49980e+00	1.00000e-01
-1.14006e+00	1.00000e-02	1.71096e-01	1.00000e-02	8.38944e+00	1.00000e-01
-1.83370e+00	1.00000e-02	4.12162e-01	1.00000e-02	9.60166e+00	1.00000e-01
-1.44642e+00	1.00000e-02	3.32882e-01	1.00000e-02	9.12483e+00	1.00000e-01
-2.07332e+00	1.00000e-02	4.44519e-01	1.00000e-02	9.71153e+00	1.00000e-01
-9.51218e-01	1.00000e-02	6.41929e-02	1.00000e-02	6.38825e+00	1.00000e-01
-1.42836e+00	1.00000e-02	3.28862e-01	1.00000e-02	8.93527e+00	1.00000e-01
-1.28482e+00	1.00000e-02	2.71325e-01	1.00000e-02	8.76446e+00	1.00000e-01
-8.20784e-01	1.00000e-02	-8.36344e-02	1.00000e-02	4.47472e+00	1.00000e-01
-1.03096e+00	1.00000e-02	1.15078e-01	1.00000e-02	7.30250e+00	1.00000e-01
-1.95820e+00	1.00000e-02	4.43701e-01	1.00000e-02	9.99396e+00	1.00000e-01
-1.51729e+00	1.00000e-02	3.49194e-01	1.00000e-02	9.35645e+00	1.00000e-01
-1.05302e+00	1.00000e-02	1.58352e-01	1.00000e-02	7.63414e+00	1.00000e-01
-1.09186e+00	1.00000e-02	1.48429e-01	1.00000e-02	7.84880e+00	1.00000e-01
-1.40389e+00	1.00000e-02	3.01659e-01	1.00000e-02	9.26816e+00	1.00000e-01
-8.14102e-01	1.00000e-02	-1.04189e-01	1.00000e-02	4.36658e+00	1.00000e-01
-1.05942e+00	1.00000e-02	1.50736e-01	1.00000e-02	7.97594e+00	1.00000e-01
-1.12281e+00	1.00000e-02	1.83066e-01	1.00000e-02	8.09756e+00	1.00000e-01
-1.07277e+00	1.00000e-02	1.61752e-01	1.00000e-02	7.80838e+00	1.00000e-01
-1.01166e+00	1.00000e-02	9.10425e-02	1.00000e-02	7.13013e+00	1.00000e-01
-1.30872e+00	1.00000e-02	2.81056e-01	1.00000e-02	8.89461e+00	1.00000e-01
-1.21466e+00	1.00000e-02	2.30089e-01	1.00000e-02	8.82466e+00	1.00000e-01
-1.44711e+00	1.00000e-02	3.21925e-01	1.00000e-02	9.27381e+00	1.00000e-01
-1.46928e+00	1.00000e-02	3.46659e-01	1.00000e-02	9.20039e+00	1.00000e-01
-7.84040e-01	1.00000e-02	-1.21152e-01	1.00000e-02	4.18693e+00	1.00000e-01
-9.89390e-01	1.00000e-02	9.13405e-02	1.00000e-02	6.85421e+00	1.00000e-01
-1.14214e+00	1.00000e-02	2.01264e-01	1.00000e-02	8.38891e+00	1.00000e-01
-1.38939e+00	1.00000e-02	3.13764e-01	1.00000e-02	9.08937e+00	1.00000e-01
-1.38197e+00	1.00000e-02	3.02011e-01	1.00000e-02	9.01180e+00	1.00000e-01
-1.81341e+00	1.00000e-02	4.23228e-01	1.00000e-02	9.62384e+00	1.00000e-01
-1.18250e+00	1.00000e-02	2.13070e-01	1.00000e-02	8.50331e+00	1.00000e-01
-1.30868e+00	1.00000e-02	2.83010e-01	1.00000e-02	9.00853e+00	1.00000e-01
-1.02558e+00	1.00000e-02	1.10621e-01	1.00000e-02	7.23788e+00	1.00000e-01
-1.24930e+00	1.00000e-02	2.49422e-01	1.00000e-02	8.68891e+00	1.00000e-01
-1.47972e+00	1.00000e-02	3.40144e-01	1.00000e-02	9.27942e+00	1.00000e-01
-2.02380e+00	1.00000e-02	4.43409e-01	1.00000e-02	9.84560e+00	1.00000e-01
-1.76043e+00	1.00000e-02	4.11777e-01	1.00000e-02	9.63047e+00	1.00000e-01
-1.03068e+00	1.00000e-02	1.16931e-01	1.00000e-02	7.38408e+00	1.00000e-01
-1.19664e+00	1.00000e-02	2.13899e-01	1.00000e-02	8.41390e+00	1.00000e-01
-1.13054e+00	1.00000e-02	1.96225e-01	1.00000e-02	8.07616e+00	1.00000e-01
-8.50465e-01	1.00000e-02	-4.81833e-02	1.00000e-02	5.05927e+00	1.00000e-01
-5.55560e-01	1.00000e-02	-3.58140e-01	1.00000e-02	1.51150e+00	1.00000e-01
-1.42322e+00	1.00000e-02	3.32201e-01	1.00000e-02	9.23010e+00	1.00000e-01
-1.04705e+00	1.00000e-02	1.12041e-01	1.00000e-02	7.60123e+00	1.00000e-01
-1.36866e+00	1.00000e-02	2.88154e-01	1.00000e-02	8.91151e+00	1.00000e-01
-2.03913e+00	1.00000e-02	4.43527e-01	1.00000e-02	9.73463e+00	1.00000e-01
-9.83485e-01	1.00000e-02	7.10144e-02	1.00000e-02	6.71219e+00	1.00000e-01
-1.29036e+00	1.00000e-02	2.83530e-01	1.00000e-02	8.94853e+00	1.00000e-01
-1.22835e+00	1.00000e-02	2.48471e-01	1.00000e-02	8.46241e+00	1.00000e-01
-1.07171e+00	1.00000e-02	1.60613e-01	1.00000e-02	7.89082e+00	1.00000e-01
-9.21750e-01	1.00000e-02	3.87827e-02	1.00000e-02	6.13184e+00	1.00000e-01
-1.05882e+00	1.00000e-02	1.32970e-01	1.00000e-02	7.62331e+00	1.00000e-01
-9.03022e-01	1.00000e-02	-1.98332e-02	1.00000e-02	5.46064e+00	1.00000e-01
-1.35020e+00	1.00000e-02	3.04356e-01	1.00000e-02	9.30710e+00	1.00000e-01
-9.55927e-01	1.00000e-02	3.46033e-02	1.00000e-02	6.55650e+00	1.00000e-01
-1.47526e+00	1.00000e-02	3.31753e-01	1.00000e-02	9.27098e+00	1.00000e-01
-7.73744e-01	1.00000e-02	-1.40535e-01	1.00000e-02	3.74116e+00	1.00000e-01
-1.02718e+00	1.00000e-02	1.14748e-01	1.00000e-02	7.28675e+00	1.00000e-01
-1.42906e+00	1.00000e-02	3.26650e-01	1.00000e-02	9.21154e+00	1.00000e-01
-7.86615e-01	1.00000e-02	-1.42416e-01	1.00000e-02	3.93384e+00	1.00000e-01
-1.01651e+00	1.00000e-02	8.94734e-02	1.00000e-02	7.08387e+00	1.00000e-01
-1.36726e+00	1.00000e-02	2.92965e-01	1.00000e-02	8.96397e+00	1.00000e-01
-1.42594e+00	1.00000e-02	3.19794e-01	1.00000e-02	9.13833e+00	1.00000e-01
-1.12714e+00	1.00000e-02	1.77658e-01	1.00000e-02	8.09988e+00	1.00000e-01
-2.02033e+00	1.00000e-02	4.36559e-01	1.00000e-02	9.70429e+00	1.00000e-01
-1.43273e+00	1.00000e-02	3.27886e-01	1.00000e-02	9.10208e+00	1.00000e-01
-1.20431e+00	1.00000e-02	2.10783e-01	1.00000e-02	8.42667e+00	1.00000e-01
-1.22249e+00	1.00000e-02	2.47407e-01	1.00000e-02	8.74317e+00	1.00000e-01
-1.17311e+00	1.00000e-02	2.14499e-01	1.00000e-02	8.42633e+00	1.00000e-01
-1.35576e+00	1.00000e-02	2.91995e-01	1.00000e-02	9.13789e+00	1.00000e-01
-1.09636e+00	1.00000e-02	1.51929e-01	1.00000e-02	7.79923e+00	1.00000e-01
-9.00280e-01	1.00000e-02	8.53457e-04	1.00000e-02	5.79674e+00	1.00000e-01
-1.61052e+00	1.00000e-02	3.80038e-01	1.00000e-02	9.58592e+00	1.00000e-01
-1.12607e+00	1.00000e-02	1.72574e-01	1.00000e-02	8.39264e+00	1.00000e-01
-1.55886e+00	1.00000e-02	3.68366e-01	1.00000e-02	9.44779e+00	1.00000e-01
-9.97588e-01	1.00000e-02	9.44439e-02	1.00000e-02	7.16304e+00	1.00000e-01
-1.21474e+00	1.00000e-02	2.29237e-01	1.00000e-02	8.53977e+00	1.00000e-01
-1.09250e+00	1.00000e-02	1.71509e-01	1.00000e-02	8.02238e+00	1.00000e-01
-1.47933e+00	1.00000e-02	3.37346e-01	1.00000e-02	9.06014e+00	1.00000e-01
-1.56627e+00	1.00000e-02	3.64310e-01	1.00000e-02	9.46246e+00	1.00000e-01
-1.14831e+00	1.00000e-02	1.98794e-01	1.00000e-02	8.23282e+00	1.00000e-01
-1.25857e+00	1.00000e-02	2.57008e-01	1.00000e-02	8.87045e+00	1.00000e-01
-7.91057e-01	1.00000e-02	-1.27053e-01	1.00000e-02	4.02274e+00	1.00000e-01
-9.64899e-01	1.00000e-02	5.70205e-02	1.00000e-02	6.79645e+00	1.00000e-01
-9.93208e-01	1.00000e-02	7.65064e-02	1.00000e-02	6.83659e+00	1.00000e-01
-8.44584e-01	1.00000e-02	-5.12899e-02	1.00000e-02	5.01667e+00	1.00000e-01
-1.73094e+00	1.00000e-02	4.06953e-01	1.00000e-02	9.62310e+00	1.00000e-01
-1.10778e+00	1.00000e-02	1.86617e-01	1.00000e-02	7.99552e+00	1.00000e-01
-1.08670e+00	1.00000e-02	1.74996e-01	1.00000e-02	7.68500e+00	1.00000e-01
-7.36734e-01	1.00000e-02	-1.57024e-01	1.00000e-02	3.48361e+00	1.00000e-01
-1.32270e+00	1.00000e-02	2.94486e-01	1.00000e-02	8.97271e+00	1.00000e-01
-1.37462e+00	1.00000e-02	3.13826e-01	1.00000e-02	9.11399e+00	1.00000e-01
-1.65672e+00	1.00000e-02	3.93485e-01	1.00000e-02	9.39430e+00	1.00000e-01
-2.10596e+00	1.00000e-02	4.48677e-01	1.00000e-02	1.00222e+01	1.00000e-01
-8.15924e-01	1.00000e-02	-8.58665e-02	1.00000e-02	4.47466e+00	1.00000e-01
-1.04511e+00	1.00000e-02	1.29675e-01	1.00000e-02	7.58051e+00	1.00000e-01
-9.67038e-01	1.00000e-02	5.35555e-02	1.00000e-02	6.51450e+00	1.00000e-01
-1.35975e+00	1.00000e-02	2.88976e-01	1.00000e-02	8.99510e+00	1.00000e-01
-1.07786e+00	1.00000e-02	1.67194e-01	1.00000e-02	7.78835e+00	1.00000e-01
-1.78361e+00	1.00000e-02	4.29436e-01	1.00000e-02	9.61265e+00	1.00000e-01
-1.16053e+00	1.00000e-02	2.15075e-01	1.00000e-02	8.37376e+00	1.00000e-01
-6.61175e-01	1.00000e-02	-2.46410e-01	1.00000e-02	2.36881e+00	1.00000e-01
-8.84339e-01	1.00000e-02	-2.57228e-02	1.00000e-02	5.29373e+00	1.00000e-01
-1.26282e+00	1.00000e-02	2.70889e-01	1.00000e-02	8.67610e+00	1.00000e-01
-7.45145e-01	1.00000e-02	-1.61769e-01	1.00000e-02	3.31220e+00	1.00000e-01
-1.39182e+00	1.00000e-02	3.21283e-01	1.00000e-02	9.17366e+00	1.00000e-01
-7.66774e-01	1.00000e-02	-1.31565e-01	1.00000e-02	3.95805e+00	1.00000e-01
-7.95531e-01	1.00000e-02	-1.12879e-01	1.00000e-02	4.20519e+00	1.00000e-01
-9.51444e-01	1.00000e-02	3.54351e-02	1.00000e-02	6.36996e+00	1.00000e-01
-1.05953e+00	1.00000e-02	1.34023e-01	1.00000e-02	7.78747e+00	1.00000e-01
-8.96290e-01	1.00000e-02	-1.63181e-02	1.00000e-02	5.59694e+00	1.00000e-01
-1.32250e+00	1.00000e-02	2.83194e-01	1.00000e-02	8.85435e+00	1.00000e-01
-9.14141e-01	1.00000e-02	1.97132e-02	1.00000e-02	5.91791e+00	1.00000e-01
