# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Log(age/Gyr)	Log(age/Gyr)_err
-8.72470e-01	5.00000e-02	1.74291e-01	5.00000e-02	1.10081e+00	1.00000e-01
-1.03088e+00	5.00000e-02	2.19992e-02	5.00000e-02	7.64583e-01	1.00000e-01
-1.36446e+00	5.00000e-02	3.54311e-01	5.00000e-02	1.21404e+00	1.00000e-01
-9.26250e-01	5.00000e-02	1.95377e-01	5.00000e-02	8.24695e-01	1.00000e-01
-9.92487e-01	5.00000e-02	2.60993e-02	5.00000e-02	7.55580e-01	1.00000e-01
-9.78418e-01	5.00000e-02	1.43044e-01	5.00000e-02	1.14829e+00	1.00000e-01
-1.04066e+00	5.00000e-02	1.46177e-01	5.00000e-02	1.17419e+00	1.00000e-01
-1.11335e+00	5.00000e-02	2.06709e-01	5.00000e-02	1.14077e+00	1.00000e-01
-8.86313e-01	5.00000e-02	9.74411e-02	5.00000e-02	9.41022e-01	1.00000e-01
-8.75723e-01	5.00000e-02	1.22391e-01	5.00000e-02	8.84966e-01	1.00000e-01
-9.47472e-01	5.00000e-02	1.40682e-01	5.00000e-02	8.41512e-01	1.00000e-01
-8.58178e-01	5.00000e-02	1.79391e-01	5.00000e-02	5.75377e-01	1.00000e-01
-1.24009e+00	5.00000e-02	3.45784e-01	5.00000e-02	8.40644e-01	1.00000e-01
-9.27842e-01	5.00000e-02	1.56364e-01	5.00000e-02	1.07177e+00	1.00000e-01
-9.89199e-01	5.00000e-02	2.75107e-01	5.00000e-02	1.04915e+00	1.00000e-01
-9.50518e-01	5.00000e-02	1.68060e-01	5.00000e-02	6.17889e-01	1.00000e-01
-1.04782e+00	5.00000e-02	1.21490e-01	5.00000e-02	9.62860e-01	1.00000e-01
-8.81304e-01	5.00000e-02	1.36282e-01	5.00000e-02	9.70358e-01	1.00000e-01
-1.13245e+00	5.00000e-02	1.51349e-01	5.00000e-02	1.06144e+00	1.00000e-01
-9.84440e-01	5.00000e-02	2.62048e-01	5.00000e-02	1.07787e+00	1.00000e-01
-1.15716e+00	5.00000e-02	3.06028e-01	5.00000e-02	9.10798e-01	1.00000e-01
-9.21304e-01	5.00000e-02	1.42700e-01	5.00000e-02	9.11468e-01	1.00000e-01
-1.09299e+00	5.00000e-02	2.14280e-01	5.00000e-02	9.72745e-01	1.00000e-01
-9.72221e-01	5.00000e-02	2.50089e-01	5.00000e-02	8.65517e-01	1.00000e-01
-9.10020e-01	5.00000e-02	9.99893e-02	5.00000e-02	1.07545e+00	1.00000e-01
-8.30766e-01	5.00000e-02	6.40123e-02	5.00000e-02	7.28041e-01	1.00000e-01
-1.21276e+00	5.00000e-02	2.76456e-01	5.00000e-02	7.93337e-01	1.00000e-01
-8.05019e-01	5.00000e-02	1.03844e-01	5.00000e-02	7.12846e-01	1.00000e-01
-1.29351e+00	5.00000e-02	3.14708e-01	5.00000e-02	1.13622e+00	1.00000e-01
-8.96059e-01	5.00000e-02	9.74589e-02	5.00000e-02	5.32297e-01	1.00000e-01
-9.92675e-01	5.00000e-02	6.17801e-02	5.00000e-02	9.91610e-01	1.00000e-01
-9.19775e-01	5.00000e-02	1.20201e-01	5.00000e-02	4.84716e-01	1.00000e-01
-8.48413e-01	5.00000e-02	1.02584e-01	5.00000e-02	7.18725e-01	1.00000e-01
-9.26197e-01	5.00000e-02	1.07558e-01	5.00000e-02	6.33975e-01	1.00000e-01
-1.52983e+00	5.00000e-02	3.81754e-01	5.00000e-02	1.20616e+00	1.00000e-01
-1.05058e+00	5.00000e-02	2.11359e-01	5.00000e-02	1.05136e+00	1.00000e-01
-1.13274e+00	5.00000e-02	3.38929e-01	5.00000e-02	9.40263e-01	1.00000e-01
-9.97769e-01	5.00000e-02	1.71294e-01	5.00000e-02	1.00247e+00	1.00000e-01
-1.16860e+00	5.00000e-02	2.56970e-01	5.00000e-02	9.68696e-01	1.00000e-01
-9.87675e-01	5.00000e-02	2.69479e-01	5.00000e-02	1.01184e+00	1.00000e-01
-8.84911e-01	5.00000e-02	9.43983e-02	5.00000e-02	9.62303e-01	1.00000e-01
-1.33758e+00	5.00000e-02	3.07897e-01	5.00000e-02	1.06285e+00	1.00000e-01
-9.43267e-01	5.00000e-02	7.28517e-02	5.00000e-02	8.58397e-01	1.00000e-01
-8.30995e-01	5.00000e-02	2.01901e-01	5.00000e-02	8.98373e-01	1.00000e-01
-9.83159e-01	5.00000e-02	2.41998e-01	5.00000e-02	9.35408e-01	1.00000e-01
-1.02046e+00	5.00000e-02	1.32633e-01	5.00000e-02	1.03026e+00	1.00000e-01
-1.25146e+00	5.00000e-02	2.69164e-01	5.00000e-02	1.25421e+00	1.00000e-01
-8.35232e-01	5.00000e-02	1.16846e-02	5.00000e-02	9.33719e-01	1.00000e-01
-9.17252e-01	5.00000e-02	1.21871e-01	5.00000e-02	7.09613e-01	1.00000e-01
-9.97891e-01	5.00000e-02	1.19643e-01	5.00000e-02	9.79963e-01	1.00000e-01
-9.89420e-01	5.00000e-02	6.20790e-02	5.00000e-02	7.20030e-01	1.00000e-01
-1.08038e+00	5.00000e-02	2.67315e-01	5.00000e-02	1.04225e+00	1.00000e-01
-9.90697e-01	5.00000e-02	1.23987e-01	5.00000e-02	9.28777e-01	1.00000e-01
-1.13869e+00	5.00000e-02	2.09749e-01	5.00000e-02	9.72370e-01	1.00000e-01
-1.05167e+00	5.00000e-02	1.06068e-01	5.00000e-02	9.75048e-01	1.00000e-01
-8.19357e-01	5.00000e-02	1.40112e-01	5.00000e-02	8.02077e-01	1.00000e-01
-1.53563e+00	5.00000e-02	4.52315e-01	5.00000e-02	1.16476e+00	1.00000e-01
-8.43191e-01	5.00000e-02	1.40285e-01	5.00000e-02	8.18265e-01	1.00000e-01
-1.82092e+00	5.00000e-02	4.01600e-01	5.00000e-02	8.52948e-01	1.00000e-01
-8.48800e-01	5.00000e-02	3.25612e-02	5.00000e-02	8.37156e-01	1.00000e-01
-9.31839e-01	5.00000e-02	2.07216e-01	5.00000e-02	1.12835e+00	1.00000e-01
-1.01410e+00	5.00000e-02	3.78203e-02	5.00000e-02	7.57634e-01	1.00000e-01
-8.47556e-01	5.00000e-02	9.45354e-02	5.00000e-02	5.59026e-01	1.00000e-01
-1.03616e+00	5.00000e-02	2.42360e-01	5.00000e-02	8.96108e-01	1.00000e-01
-9.10104e-01	5.00000e-02	8.82808e-02	5.00000e-02	1.01147e+00	1.00000e-01
-8.11569e-01	5.00000e-02	2.23124e-01	5.00000e-02	9.86296e-01	1.00000e-01
-8.59889e-01	5.00000e-02	1.93516e-01	5.00000e-02	9.25324e-01	1.00000e-01
-1.04979e+00	5.00000e-02	2.20034e-01	5.00000e-02	9.79973e-01	1.00000e-01
-9.32318e-01	5.00000e-02	1.79107e-01	5.00000e-02	6.36276e-01	1.00000e-01
-9.98532e-01	5.00000e-02	1.09191e-01	5.00000e-02	1.06074e+00	1.00000e-01
-8.80557e-01	5.00000e-02	6.23056e-02	5.00000e-02	6.76512e-01	1.00000e-01
-9.55095e-01	5.00000e-02	1.01939e-01	5.00000e-02	6.69120e-01	1.00000e-01
-1.07442e+00	5.00000e-02	1.43616e-01	5.00000e-02	1.14882e+00	1.00000e-01
-7.58934e-01	5.00000e-02	1.21522e-01	5.00000e-02	7.06100e-01	1.00000e-01
-8.96373e-01	5.00000e-02	1.10666e-01	5.00000e-02	8.77987e-01	1.00000e-01
-8.02015e-01	5.00000e-02	-1.94393e-02	5.00000e-02	7.56239e-01	1.00000e-01
-9.04169e-01	5.00000e-02	1.19224e-01	5.00000e-02	8.00473e-01	1.00000e-01
-9.85756e-01	5.00000e-02	3.58169e-02	5.00000e-02	8.75336e-01	1.00000e-01
-9.70080e-01	5.00000e-02	8.04669e-02	5.00000e-02	8.88726e-01	1.00000e-01
-9.50233e-01	5.00000e-02	1.62315e-01	5.00000e-02	6.33816e-01	1.00000e-01
-9.68646e-01	5.00000e-02	1.86010e-01	5.00000e-02	7.70354e-01	1.00000e-01
-8.89785e-01	5.00000e-02	1.97323e-01	5.00000e-02	6.41967e-01	1.00000e-01
-8.54389e-01	5.00000e-02	1.34028e-01	5.00000e-02	7.88988e-01	1.00000e-01
-9.05212e-01	5.00000e-02	4.95690e-02	5.00000e-02	9.24286e-01	1.00000e-01
-8.06459e-01	5.00000e-02	1.43215e-01	5.00000e-02	8.86123e-01	1.00000e-01
-1.55589e+00	5.00000e-02	3.27309e-01	5.00000e-02	1.11531e+00	1.00000e-01
-1.02244e+00	5.00000e-02	2.82052e-01	5.00000e-02	1.00142e+00	1.00000e-01
-9.54290e-01	5.00000e-02	1.06608e-01	5.00000e-02	7.58735e-01	1.00000e-01
-1.02884e+00	5.00000e-02	1.72652e-01	5.00000e-02	8.47809e-01	1.00000e-01
-8.36571e-01	5.00000e-02	8.57583e-02	5.00000e-02	7.12976e-01	1.00000e-01
-9.22355e-01	5.00000e-02	2.02668e-01	5.00000e-02	1.01921e+00	1.00000e-01
-1.05613e+00	5.00000e-02	1.90859e-01	5.00000e-02	1.13334e+00	1.00000e-01
-1.02105e+00	5.00000e-02	2.16556e-01	5.00000e-02	1.06634e+00	1.00000e-01
-9.32931e-01	5.00000e-02	1.30044e-01	5.00000e-02	8.30009e-01	1.00000e-01
-8.26787e-01	5.00000e-02	7.22959e-02	5.00000e-02	1.02445e+00	1.00000e-01
-8.96721e-01	5.00000e-02	8.40509e-02	5.00000e-02	9.10549e-01	1.00000e-01
-9.70472e-01	5.00000e-02	8.19345e-02	5.00000e-02	7.71310e-01	1.00000e-01
-8.43810e-01	5.00000e-02	1.42103e-01	5.00000e-02	8.49166e-01	1.00000e-01
-9.45617e-01	5.00000e-02	1.75625e-01	5.00000e-02	1.00619e+00	1.00000e-01
-9.18271e-01	5.00000e-02	9.84459e-02	5.00000e-02	5.19597e-01	1.00000e-01
-8.86607e-01	5.00000e-02	1.31843e-01	5.00000e-02	1.06233e+00	1.00000e-01
-8.84692e-01	5.00000e-02	9.64103e-02	5.00000e-02	1.01063e+00	1.00000e-01
-8.52472e-01	5.00000e-02	6.42447e-02	5.00000e-02	8.60157e-01	1.00000e-01
-8.45305e-01	5.00000e-02	9.80571e-02	5.00000e-02	7.61564e-01	1.00000e-01
-9.63266e-01	5.00000e-02	8.04247e-02	5.00000e-02	7.68251e-01	1.00000e-01
-1.25557e+00	5.00000e-02	3.09277e-01	5.00000e-02	1.12991e+00	1.00000e-01
-8.36560e-01	5.00000e-02	1.76600e-01	5.00000e-02	6.21114e-01	1.00000e-01
-9.43601e-01	5.00000e-02	1.74552e-01	5.00000e-02	8.25228e-01	1.00000e-01
-8.26798e-01	5.00000e-02	1.00576e-01	5.00000e-02	6.89872e-01	1.00000e-01
-1.07629e+00	5.00000e-02	2.25930e-01	5.00000e-02	nan	nan
-8.88045e-01	5.00000e-02	9.90432e-02	5.00000e-02	nan	nan
-9.42824e-01	5.00000e-02	3.33615e-01	5.00000e-02	nan	nan
-8.40275e-01	5.00000e-02	1.40080e-01	5.00000e-02	nan	nan
-1.16972e+00	5.00000e-02	2.71858e-01	5.00000e-02	nan	nan
-9.13068e-01	5.00000e-02	6.43259e-02	5.00000e-02	nan	nan
-8.53609e-01	5.00000e-02	7.44544e-02	5.00000e-02	nan	nan
-8.85246e-01	5.00000e-02	1.05351e-01	5.00000e-02	nan	nan
-8.12151e-01	5.00000e-02	1.39448e-01	5.00000e-02	nan	nan
-1.33526e+00	5.00000e-02	3.32824e-01	5.00000e-02	nan	nan
-9.70006e-01	5.00000e-02	1.35868e-01	5.00000e-02	nan	nan
-9.23935e-01	5.00000e-02	1.88270e-01	5.00000e-02	nan	nan
-9.65236e-01	5.00000e-02	8.21496e-02	5.00000e-02	nan	nan
-9.52207e-01	5.00000e-02	7.51211e-02	5.00000e-02	nan	nan
-8.72394e-01	5.00000e-02	1.89452e-02	5.00000e-02	nan	nan
-9.23432e-01	5.00000e-02	8.60241e-02	5.00000e-02	nan	nan
-1.72384e+00	5.00000e-02	3.59243e-01	5.00000e-02	nan	nan
-9.22763e-01	5.00000e-02	1.77174e-01	5.00000e-02	nan	nan
-9.77630e-01	5.00000e-02	1.50248e-01	5.00000e-02	nan	nan
-9.77777e-01	5.00000e-02	1.44635e-01	5.00000e-02	nan	nan
-1.00590e+00	5.00000e-02	7.09830e-02	5.00000e-02	nan	nan
-1.41816e+00	5.00000e-02	2.62233e-01	5.00000e-02	nan	nan
-9.52381e-01	5.00000e-02	2.01001e-01	5.00000e-02	nan	nan
-1.51184e+00	5.00000e-02	3.58996e-01	5.00000e-02	nan	nan
-7.72615e-01	5.00000e-02	1.72268e-01	5.00000e-02	nan	nan
-1.08461e+00	5.00000e-02	2.37557e-01	5.00000e-02	nan	nan
-9.96428e-01	5.00000e-02	2.22220e-01	5.00000e-02	nan	nan
-9.57241e-01	5.00000e-02	1.27963e-01	5.00000e-02	nan	nan
-1.02878e+00	5.00000e-02	1.86112e-01	5.00000e-02	nan	nan
-1.49362e+00	5.00000e-02	3.63351e-01	5.00000e-02	nan	nan
-9.98077e-01	5.00000e-02	2.10796e-01	5.00000e-02	nan	nan
-7.66957e-01	5.00000e-02	1.80178e-01	5.00000e-02	nan	nan
-8.32131e-01	5.00000e-02	5.81618e-02	5.00000e-02	nan	nan
-1.07855e+00	5.00000e-02	1.36619e-01	5.00000e-02	nan	nan
-9.79120e-01	5.00000e-02	8.49360e-02	5.00000e-02	nan	nan
-7.62999e-01	5.00000e-02	1.27075e-01	5.00000e-02	nan	nan
-9.43285e-01	5.00000e-02	1.59015e-01	5.00000e-02	nan	nan
-7.53585e-01	5.00000e-02	1.43181e-01	5.00000e-02	nan	nan
-9.92645e-01	5.00000e-02	1.38858e-01	5.00000e-02	nan	nan
-1.02840e+00	5.00000e-02	2.14037e-01	5.00000e-02	nan	nan
-8.13971e-01	5.00000e-02	9.47744e-02	5.00000e-02	nan	nan
-1.05267e+00	5.00000e-02	1.69433e-01	5.00000e-02	nan	nan
-9.42665e-01	5.00000e-02	2.42561e-01	5.00000e-02	nan	nan
-9.33075e-01	5.00000e-02	1.13226e-01	5.00000e-02	nan	nan
-8.97433e-01	5.00000e-02	1.66349e-01	5.00000e-02	nan	nan
-9.40558e-01	5.00000e-02	1.56736e-01	5.00000e-02	nan	nan
-9.20805e-01	5.00000e-02	1.70754e-01	5.00000e-02	nan	nan
-1.09259e+00	5.00000e-02	1.81861e-01	5.00000e-02	nan	nan
-1.36763e+00	5.00000e-02	3.25117e-01	5.00000e-02	nan	nan
-8.79775e-01	5.00000e-02	8.22088e-02	5.00000e-02	nan	nan
-1.02818e+00	5.00000e-02	2.23808e-01	5.00000e-02	nan	nan
-9.79311e-01	5.00000e-02	1.42076e-01	5.00000e-02	nan	nan
-9.01207e-01	5.00000e-02	1.61629e-01	5.00000e-02	nan	nan
-9.38669e-01	5.00000e-02	1.97558e-01	5.00000e-02	nan	nan
-1.60798e+00	5.00000e-02	3.54609e-01	5.00000e-02	nan	nan
-1.30388e+00	5.00000e-02	3.02322e-01	5.00000e-02	nan	nan
-9.44323e-01	5.00000e-02	1.23670e-01	5.00000e-02	nan	nan
-1.05974e+00	5.00000e-02	1.32112e-01	5.00000e-02	nan	nan
-9.87370e-01	5.00000e-02	2.29517e-01	5.00000e-02	nan	nan
-8.65003e-01	5.00000e-02	6.02294e-02	5.00000e-02	nan	nan
-8.30131e-01	5.00000e-02	1.85196e-02	5.00000e-02	nan	nan
-9.96802e-01	5.00000e-02	2.37256e-01	5.00000e-02	nan	nan
-9.55997e-01	5.00000e-02	5.19844e-02	5.00000e-02	nan	nan
-1.09115e+00	5.00000e-02	1.37882e-01	5.00000e-02	nan	nan
-1.52528e+00	5.00000e-02	3.53946e-01	5.00000e-02	nan	nan
-8.91072e-01	5.00000e-02	1.12906e-01	5.00000e-02	nan	nan
-9.54480e-01	5.00000e-02	2.38446e-01	5.00000e-02	nan	nan
-8.17190e-01	5.00000e-02	1.65462e-01	5.00000e-02	nan	nan
-7.44221e-01	5.00000e-02	1.34234e-01	5.00000e-02	nan	nan
-7.61079e-01	5.00000e-02	1.55145e-01	5.00000e-02	nan	nan
-8.35228e-01	5.00000e-02	6.93065e-02	5.00000e-02	nan	nan
-9.54814e-01	5.00000e-02	5.28468e-02	5.00000e-02	nan	nan
-1.05753e+00	5.00000e-02	2.43371e-01	5.00000e-02	nan	nan
-8.03141e-01	5.00000e-02	3.51961e-02	5.00000e-02	nan	nan
-9.72426e-01	5.00000e-02	1.68779e-01	5.00000e-02	nan	nan
-9.79830e-01	5.00000e-02	1.23841e-01	5.00000e-02	nan	nan
-9.56622e-01	5.00000e-02	1.36020e-01	5.00000e-02	nan	nan
-9.98977e-01	5.00000e-02	2.00814e-01	5.00000e-02	nan	nan
-9.76244e-01	5.00000e-02	4.12581e-02	5.00000e-02	nan	nan
-1.01541e+00	5.00000e-02	1.31053e-01	5.00000e-02	nan	nan
-1.01903e+00	5.00000e-02	1.36631e-01	5.00000e-02	nan	nan
-9.79646e-01	5.00000e-02	1.66834e-01	5.00000e-02	nan	nan
-9.38136e-01	5.00000e-02	9.88557e-02	5.00000e-02	nan	nan
-1.58090e+00	5.00000e-02	3.17994e-01	5.00000e-02	nan	nan
-9.49518e-01	5.00000e-02	1.91103e-01	5.00000e-02	nan	nan
-9.21105e-01	5.00000e-02	4.59985e-02	5.00000e-02	nan	nan
-7.59203e-01	5.00000e-02	1.48009e-01	5.00000e-02	nan	nan
-9.83012e-01	5.00000e-02	1.55125e-01	5.00000e-02	nan	nan
-1.10326e+00	5.00000e-02	1.89520e-01	5.00000e-02	nan	nan
-8.70108e-01	5.00000e-02	9.21366e-02	5.00000e-02	nan	nan
-8.81093e-01	5.00000e-02	1.11724e-01	5.00000e-02	nan	nan
-1.13279e+00	5.00000e-02	2.73720e-01	5.00000e-02	nan	nan
-9.32776e-01	5.00000e-02	7.34361e-02	5.00000e-02	nan	nan
-1.01040e+00	5.00000e-02	2.52890e-01	5.00000e-02	nan	nan
-8.92012e-01	5.00000e-02	1.16548e-01	5.00000e-02	nan	nan
-7.99706e-01	5.00000e-02	8.58370e-02	5.00000e-02	nan	nan
-8.28343e-01	5.00000e-02	1.57526e-01	5.00000e-02	nan	nan
-9.64073e-01	5.00000e-02	1.88903e-01	5.00000e-02	nan	nan
-1.10914e+00	5.00000e-02	2.50166e-01	5.00000e-02	nan	nan
-9.62901e-01	5.00000e-02	1.38491e-01	5.00000e-02	nan	nan
-8.97913e-01	5.00000e-02	1.71093e-01	5.00000e-02	nan	nan
-9.26226e-01	5.00000e-02	3.82608e-02	5.00000e-02	nan	nan
-8.07676e-01	5.00000e-02	6.25045e-02	5.00000e-02	nan	nan
-9.31503e-01	5.00000e-02	1.17085e-01	5.00000e-02	nan	nan
-8.86025e-01	5.00000e-02	9.31728e-02	5.00000e-02	nan	nan
-1.36252e+00	5.00000e-02	3.18758e-01	5.00000e-02	nan	nan
-8.94619e-01	5.00000e-02	2.11058e-01	5.00000e-02	nan	nan
-8.18322e-01	5.00000e-02	2.04212e-01	5.00000e-02	nan	nan
-9.24885e-01	5.00000e-02	1.83156e-01	5.00000e-02	nan	nan
-1.00197e+00	5.00000e-02	2.32370e-01	5.00000e-02	nan	nan
-9.57443e-01	5.00000e-02	2.06111e-01	5.00000e-02	nan	nan
-1.21424e+00	5.00000e-02	3.02572e-01	5.00000e-02	nan	nan
-1.58176e+00	5.00000e-02	3.82596e-01	5.00000e-02	nan	nan
-9.46188e-01	5.00000e-02	1.31891e-01	5.00000e-02	nan	nan
-9.76603e-01	5.00000e-02	1.59282e-01	5.00000e-02	nan	nan
-8.39279e-01	5.00000e-02	9.63530e-02	5.00000e-02	nan	nan
-1.13953e+00	5.00000e-02	1.82241e-01	5.00000e-02	nan	nan
-7.77595e-01	5.00000e-02	1.68461e-01	5.00000e-02	nan	nan
-1.37473e+00	5.00000e-02	3.82604e-01	5.00000e-02	nan	nan
-1.01516e+00	5.00000e-02	2.13935e-01	5.00000e-02	nan	nan
-8.69222e-01	5.00000e-02	7.82318e-02	5.00000e-02	nan	nan
-8.90406e-01	5.00000e-02	4.59600e-02	5.00000e-02	nan	nan
-8.72022e-01	5.00000e-02	2.09848e-01	5.00000e-02	nan	nan
-9.62813e-01	5.00000e-02	1.55396e-01	5.00000e-02	nan	nan
-9.63184e-01	5.00000e-02	2.17155e-01	5.00000e-02	nan	nan
-9.01089e-01	5.00000e-02	1.22343e-01	5.00000e-02	nan	nan
-9.54899e-01	5.00000e-02	1.16734e-01	5.00000e-02	nan	nan
-7.83058e-01	5.00000e-02	4.22257e-02	5.00000e-02	nan	nan
-8.48917e-01	5.00000e-02	7.87482e-02	5.00000e-02	nan	nan
-9.35751e-01	5.00000e-02	8.16834e-02	5.00000e-02	nan	nan
-1.01798e+00	5.00000e-02	1.83371e-01	5.00000e-02	nan	nan
-8.42750e-01	5.00000e-02	1.33774e-01	5.00000e-02	nan	nan
-8.72551e-01	5.00000e-02	1.88474e-01	5.00000e-02	nan	nan
-1.73707e+00	5.00000e-02	4.45659e-01	5.00000e-02	nan	nan
-9.57200e-01	5.00000e-02	1.17647e-01	5.00000e-02	nan	nan
-1.03152e+00	5.00000e-02	2.70040e-01	5.00000e-02	nan	nan
-8.38773e-01	5.00000e-02	1.33294e-01	5.00000e-02	nan	nan
-1.00745e+00	5.00000e-02	1.27734e-01	5.00000e-02	nan	nan
-1.02512e+00	5.00000e-02	1.60403e-01	5.00000e-02	nan	nan
-8.53241e-01	5.00000e-02	8.25575e-02	5.00000e-02	nan	nan
-1.01589e+00	5.00000e-02	2.14566e-01	5.00000e-02	nan	nan
-1.10514e+00	5.00000e-02	2.63389e-01	5.00000e-02	nan	nan
-8.21378e-01	5.00000e-02	1.88268e-01	5.00000e-02	nan	nan
-9.40921e-01	5.00000e-02	1.19110e-01	5.00000e-02	nan	nan
-1.04631e+00	5.00000e-02	2.44301e-01	5.00000e-02	nan	nan
-9.46054e-01	5.00000e-02	2.66933e-01	5.00000e-02	nan	nan
-1.21390e+00	5.00000e-02	3.23449e-01	5.00000e-02	nan	nan
-9.64655e-01	5.00000e-02	1.92310e-02	5.00000e-02	nan	nan
-8.83929e-01	5.00000e-02	8.11219e-02	5.00000e-02	nan	nan
-8.78780e-01	5.00000e-02	7.42404e-02	5.00000e-02	nan	nan
-9.21713e-01	5.00000e-02	7.69028e-02	5.00000e-02	nan	nan
-7.85316e-01	5.00000e-02	1.42550e-01	5.00000e-02	nan	nan
-9.56530e-01	5.00000e-02	1.32544e-01	5.00000e-02	nan	nan
-1.32246e+00	5.00000e-02	3.20812e-01	5.00000e-02	nan	nan
-8.61898e-01	5.00000e-02	3.28955e-02	5.00000e-02	nan	nan
-1.05061e+00	5.00000e-02	2.02303e-01	5.00000e-02	nan	nan
-1.14676e+00	5.00000e-02	1.93879e-01	5.00000e-02	nan	nan
-1.42550e+00	5.00000e-02	3.61954e-01	5.00000e-02	nan	nan
-9.20615e-01	5.00000e-02	9.65810e-02	5.00000e-02	nan	nan
-1.70314e+00	5.00000e-02	3.64513e-01	5.00000e-02	nan	nan
-9.12109e-01	5.00000e-02	9.27998e-02	5.00000e-02	nan	nan
-1.10579e+00	5.00000e-02	2.28202e-01	5.00000e-02	nan	nan
-1.32218e+00	5.00000e-02	3.09468e-01	5.00000e-02	nan	nan
-1.27585e+00	5.00000e-02	3.68756e-01	5.00000e-02	nan	nan
-8.91021e-01	5.00000e-02	1.27973e-01	5.00000e-02	nan	nan
-1.08210e+00	5.00000e-02	1.93047e-01	5.00000e-02	nan	nan
-9.30863e-01	5.00000e-02	8.68293e-02	5.00000e-02	nan	nan
