# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Log(age/Gyr)	Log(age/Gyr)_err
-1.40972e+00	5.00000e-02	3.73675e-01	5.00000e-02	1.09884e+00	5.00000e-02
-8.62309e-01	5.00000e-02	7.80546e-02	5.00000e-02	9.89638e-01	5.00000e-02
-1.34749e+00	5.00000e-02	2.79706e-01	5.00000e-02	1.11654e+00	5.00000e-02
-1.44831e+00	5.00000e-02	2.98912e-01	5.00000e-02	1.08180e+00	5.00000e-02
-2.26341e+00	5.00000e-02	3.76323e-01	5.00000e-02	1.15422e+00	5.00000e-02
-5.08768e-01	5.00000e-02	5.47343e-02	5.00000e-02	8.08624e-01	5.00000e-02
-1.79289e+00	5.00000e-02	3.37533e-01	5.00000e-02	1.21093e+00	5.00000e-02
-5.70899e-01	5.00000e-02	7.69232e-02	5.00000e-02	8.15289e-01	5.00000e-02
-1.38556e+00	5.00000e-02	3.02845e-01	5.00000e-02	1.20327e+00	5.00000e-02
-1.88075e+00	5.00000e-02	4.26230e-01	5.00000e-02	1.09721e+00	5.00000e-02
-1.29382e+00	5.00000e-02	2.56074e-01	5.00000e-02	1.08875e+00	5.00000e-02
-1.26356e+00	5.00000e-02	2.37770e-01	5.00000e-02	1.07272e+00	5.00000e-02
-1.94924e+00	5.00000e-02	2.71514e-01	5.00000e-02	1.19790e+00	5.00000e-02
-1.33483e+00	5.00000e-02	2.73598e-01	5.00000e-02	1.02206e+00	5.00000e-02
-1.14740e+00	5.00000e-02	2.39718e-01	5.00000e-02	9.24474e-01	5.00000e-02
-1.56264e+00	5.00000e-02	3.15302e-01	5.00000e-02	1.14243e+00	5.00000e-02
-1.41971e+00	5.00000e-02	2.63473e-01	5.00000e-02	9.64222e-01	5.00000e-02
-3.94117e-01	5.00000e-02	-8.10894e-02	5.00000e-02	6.99080e-01	5.00000e-02
-1.85264e+00	5.00000e-02	3.61232e-01	5.00000e-02	1.11666e+00	5.00000e-02
-9.61025e-01	5.00000e-02	1.71711e-01	5.00000e-02	1.03370e+00	5.00000e-02
-1.36982e+00	5.00000e-02	3.71368e-01	5.00000e-02	1.17615e+00	5.00000e-02
-2.04677e+00	5.00000e-02	4.69555e-01	5.00000e-02	1.16512e+00	5.00000e-02
-1.73826e+00	5.00000e-02	4.44851e-01	5.00000e-02	1.11269e+00	5.00000e-02
-1.13950e+00	5.00000e-02	1.93712e-01	5.00000e-02	1.03335e+00	5.00000e-02
-1.39457e+00	5.00000e-02	2.70194e-01	5.00000e-02	1.04769e+00	5.00000e-02
-7.28112e-01	5.00000e-02	1.02412e-01	5.00000e-02	8.35693e-01	5.00000e-02
-2.19408e+00	5.00000e-02	4.40135e-01	5.00000e-02	1.12266e+00	5.00000e-02
-1.60694e+00	5.00000e-02	2.66422e-01	5.00000e-02	nan	nan
-4.94741e-01	5.00000e-02	1.44033e-01	5.00000e-02	nan	nan
-9.59230e-01	5.00000e-02	2.61026e-01	5.00000e-02	nan	nan
-6.73337e-01	5.00000e-02	8.78027e-02	5.00000e-02	nan	nan
-1.41747e+00	5.00000e-02	3.03152e-01	5.00000e-02	nan	nan
-1.40044e+00	5.00000e-02	3.05876e-01	5.00000e-02	nan	nan
-9.60100e-01	5.00000e-02	2.21143e-01	5.00000e-02	nan	nan
-1.15372e+00	5.00000e-02	2.17915e-01	5.00000e-02	nan	nan
-9.68356e-01	5.00000e-02	1.61150e-01	5.00000e-02	nan	nan
-1.05013e+00	5.00000e-02	1.56953e-01	5.00000e-02	nan	nan
-1.27668e+00	5.00000e-02	2.81178e-01	5.00000e-02	nan	nan
-1.78078e+00	5.00000e-02	3.64624e-01	5.00000e-02	nan	nan
-1.28286e+00	5.00000e-02	2.43063e-01	5.00000e-02	nan	nan
-9.25237e-01	5.00000e-02	1.38130e-01	5.00000e-02	nan	nan
-1.26519e+00	5.00000e-02	2.58871e-01	5.00000e-02	nan	nan
-9.17946e-01	5.00000e-02	1.56888e-01	5.00000e-02	nan	nan
-1.25496e+00	5.00000e-02	2.58027e-01	5.00000e-02	nan	nan
-1.13183e+00	5.00000e-02	2.94105e-01	5.00000e-02	nan	nan
-1.48833e+00	5.00000e-02	2.77247e-01	5.00000e-02	nan	nan
-5.10892e-01	5.00000e-02	2.80781e-02	5.00000e-02	nan	nan
-2.29254e+00	5.00000e-02	3.91390e-01	5.00000e-02	nan	nan
-8.87877e-01	5.00000e-02	1.35192e-01	5.00000e-02	nan	nan
-1.80851e+00	5.00000e-02	3.80597e-01	5.00000e-02	nan	nan
-7.16342e-01	5.00000e-02	1.28486e-01	5.00000e-02	nan	nan
-1.17188e+00	5.00000e-02	2.16803e-01	5.00000e-02	nan	nan
-8.36436e-01	5.00000e-02	1.18976e-01	5.00000e-02	nan	nan
-1.06628e+00	5.00000e-02	3.09298e-01	5.00000e-02	nan	nan
-1.77611e+00	5.00000e-02	2.73255e-01	5.00000e-02	nan	nan
-1.16863e+00	5.00000e-02	1.47939e-01	5.00000e-02	nan	nan
-1.12720e+00	5.00000e-02	2.31006e-01	5.00000e-02	nan	nan
-1.82932e+00	5.00000e-02	4.32125e-01	5.00000e-02	nan	nan
-6.31791e-01	5.00000e-02	9.76977e-02	5.00000e-02	nan	nan
-8.72572e-01	5.00000e-02	2.87601e-01	5.00000e-02	nan	nan
-2.50736e+00	5.00000e-02	3.91031e-01	5.00000e-02	nan	nan
-1.53069e+00	5.00000e-02	3.22614e-01	5.00000e-02	nan	nan
-9.81451e-01	5.00000e-02	2.04677e-01	5.00000e-02	nan	nan
-6.04698e-01	5.00000e-02	8.00246e-02	5.00000e-02	nan	nan
-1.83217e+00	5.00000e-02	4.36845e-01	5.00000e-02	nan	nan
-9.97452e-01	5.00000e-02	2.34429e-01	5.00000e-02	nan	nan
-9.14485e-01	5.00000e-02	1.34624e-01	5.00000e-02	nan	nan
-1.32817e+00	5.00000e-02	2.61061e-01	5.00000e-02	nan	nan
-1.48525e+00	5.00000e-02	2.48354e-01	5.00000e-02	nan	nan
-1.60340e+00	5.00000e-02	2.86616e-01	5.00000e-02	nan	nan
-4.53715e-01	5.00000e-02	3.37277e-02	5.00000e-02	nan	nan
-7.89199e-01	5.00000e-02	1.61967e-01	5.00000e-02	nan	nan
-1.67693e+00	5.00000e-02	4.20126e-01	5.00000e-02	nan	nan
-1.59187e+00	5.00000e-02	3.59457e-01	5.00000e-02	nan	nan
-9.79878e-01	5.00000e-02	2.48616e-01	5.00000e-02	nan	nan
-4.76824e-01	5.00000e-02	5.49300e-02	5.00000e-02	nan	nan
-1.44102e+00	5.00000e-02	2.26017e-01	5.00000e-02	nan	nan
-1.78273e+00	5.00000e-02	3.50729e-01	5.00000e-02	nan	nan
-6.74893e-01	5.00000e-02	1.42691e-01	5.00000e-02	nan	nan
-1.44287e+00	5.00000e-02	2.80464e-01	5.00000e-02	nan	nan
-5.69457e-01	5.00000e-02	1.04163e-01	5.00000e-02	nan	nan
-1.36799e+00	5.00000e-02	3.67954e-01	5.00000e-02	nan	nan
-1.12872e+00	5.00000e-02	2.40348e-01	5.00000e-02	nan	nan
-9.01367e-01	5.00000e-02	1.81965e-01	5.00000e-02	nan	nan
-1.11514e+00	5.00000e-02	2.86208e-01	5.00000e-02	nan	nan
-4.33763e-01	5.00000e-02	-5.10747e-02	5.00000e-02	nan	nan
-7.97386e-01	5.00000e-02	2.28470e-01	5.00000e-02	nan	nan
-2.03275e+00	5.00000e-02	3.88830e-01	5.00000e-02	nan	nan
-8.12339e-01	5.00000e-02	2.27970e-01	5.00000e-02	nan	nan
-7.88222e-01	5.00000e-02	1.26447e-01	5.00000e-02	nan	nan
-8.25715e-01	5.00000e-02	8.82560e-02	5.00000e-02	nan	nan
-7.58929e-01	5.00000e-02	1.46324e-01	5.00000e-02	nan	nan
-9.31497e-01	5.00000e-02	1.60614e-01	5.00000e-02	nan	nan
-1.84634e+00	5.00000e-02	3.52139e-01	5.00000e-02	nan	nan
-1.58959e+00	5.00000e-02	3.21030e-01	5.00000e-02	nan	nan
-1.48176e+00	5.00000e-02	2.67139e-01	5.00000e-02	nan	nan
-9.70755e-01	5.00000e-02	1.88819e-01	5.00000e-02	nan	nan
-1.32039e+00	5.00000e-02	2.56251e-01	5.00000e-02	nan	nan
-9.03988e-01	5.00000e-02	2.19082e-01	5.00000e-02	nan	nan
-1.29717e+00	5.00000e-02	3.02343e-01	5.00000e-02	nan	nan
-1.82493e+00	5.00000e-02	4.07930e-01	5.00000e-02	nan	nan
-4.07445e-01	5.00000e-02	-4.27693e-02	5.00000e-02	nan	nan
-8.18214e-01	5.00000e-02	1.68016e-01	5.00000e-02	nan	nan
-2.06988e+00	5.00000e-02	4.19919e-01	5.00000e-02	nan	nan
-6.92697e-01	5.00000e-02	2.20619e-01	5.00000e-02	nan	nan
-1.08728e+00	5.00000e-02	2.93330e-01	5.00000e-02	nan	nan
-6.77089e-01	5.00000e-02	1.97141e-01	5.00000e-02	nan	nan
-1.79755e+00	5.00000e-02	3.83708e-01	5.00000e-02	nan	nan
-1.20639e+00	5.00000e-02	2.66271e-01	5.00000e-02	nan	nan
-1.19333e+00	5.00000e-02	2.50972e-01	5.00000e-02	nan	nan
-7.43666e-01	5.00000e-02	2.16485e-01	5.00000e-02	nan	nan
-1.40479e+00	5.00000e-02	2.79217e-01	5.00000e-02	nan	nan
-5.61194e-01	5.00000e-02	-2.82770e-03	5.00000e-02	nan	nan
-9.31256e-01	5.00000e-02	1.47314e-01	5.00000e-02	nan	nan
-9.34324e-01	5.00000e-02	1.87506e-01	5.00000e-02	nan	nan
-8.60606e-01	5.00000e-02	1.53587e-01	5.00000e-02	nan	nan
-1.50149e+00	5.00000e-02	2.85543e-01	5.00000e-02	nan	nan
-1.46934e+00	5.00000e-02	2.69245e-01	5.00000e-02	nan	nan
-6.34355e-01	5.00000e-02	3.52718e-02	5.00000e-02	nan	nan
-9.41236e-01	5.00000e-02	1.49098e-01	5.00000e-02	nan	nan
-2.77357e-01	5.00000e-02	-2.25932e-01	5.00000e-02	nan	nan
-3.57277e-01	5.00000e-02	4.66069e-02	5.00000e-02	nan	nan
-1.07546e+00	5.00000e-02	2.46799e-01	5.00000e-02	nan	nan
-8.29769e-01	5.00000e-02	1.08866e-01	5.00000e-02	nan	nan
-1.84689e+00	5.00000e-02	3.36499e-01	5.00000e-02	nan	nan
-3.56277e-01	5.00000e-02	7.55024e-03	5.00000e-02	nan	nan
-1.34469e+00	5.00000e-02	2.83201e-01	5.00000e-02	nan	nan
-8.05150e-01	5.00000e-02	1.63135e-01	5.00000e-02	nan	nan
-5.13499e-01	5.00000e-02	9.00581e-03	5.00000e-02	nan	nan
-8.18313e-01	5.00000e-02	9.98758e-02	5.00000e-02	nan	nan
-2.23378e+00	5.00000e-02	4.18988e-01	5.00000e-02	nan	nan
-8.97846e-01	5.00000e-02	1.06378e-01	5.00000e-02	nan	nan
-1.30202e+00	5.00000e-02	3.13932e-01	5.00000e-02	nan	nan
-6.65672e-01	5.00000e-02	1.08278e-01	5.00000e-02	nan	nan
-6.97700e-01	5.00000e-02	1.24542e-01	5.00000e-02	nan	nan
-1.46671e+00	5.00000e-02	2.75917e-01	5.00000e-02	nan	nan
-1.32000e+00	5.00000e-02	2.88380e-01	5.00000e-02	nan	nan
-1.47848e+00	5.00000e-02	3.50011e-01	5.00000e-02	nan	nan
-1.08500e+00	5.00000e-02	2.22301e-01	5.00000e-02	nan	nan
-1.41165e+00	5.00000e-02	4.10530e-01	5.00000e-02	nan	nan
-8.00289e-01	5.00000e-02	1.52195e-01	5.00000e-02	nan	nan
-9.46121e-01	5.00000e-02	1.16833e-01	5.00000e-02	nan	nan
-1.12007e+00	5.00000e-02	3.33114e-01	5.00000e-02	nan	nan
-1.09900e+00	5.00000e-02	2.05790e-01	5.00000e-02	nan	nan
-1.70393e+00	5.00000e-02	3.46505e-01	5.00000e-02	nan	nan
-1.15589e+00	5.00000e-02	2.85418e-01	5.00000e-02	nan	nan
-1.31311e+00	5.00000e-02	3.45265e-01	5.00000e-02	nan	nan
-8.01860e-01	5.00000e-02	1.99267e-01	5.00000e-02	nan	nan
-1.35631e+00	5.00000e-02	2.75784e-01	5.00000e-02	nan	nan
-1.34773e+00	5.00000e-02	3.22467e-01	5.00000e-02	nan	nan
-8.67321e-01	5.00000e-02	8.39704e-02	5.00000e-02	nan	nan
-8.30212e-01	5.00000e-02	2.50330e-01	5.00000e-02	nan	nan
-1.92238e+00	5.00000e-02	3.91888e-01	5.00000e-02	nan	nan
-7.85158e-01	5.00000e-02	2.08421e-01	5.00000e-02	nan	nan
-1.10570e+00	5.00000e-02	2.65801e-01	5.00000e-02	nan	nan
-9.28816e-01	5.00000e-02	1.95055e-01	5.00000e-02	nan	nan
-6.13254e-01	5.00000e-02	2.30510e-02	5.00000e-02	nan	nan
-1.16825e+00	5.00000e-02	2.27832e-01	5.00000e-02	nan	nan
-1.06434e+00	5.00000e-02	1.59285e-01	5.00000e-02	nan	nan
-4.45230e-01	5.00000e-02	-1.14686e-04	5.00000e-02	nan	nan
-1.40456e+00	5.00000e-02	3.31778e-01	5.00000e-02	nan	nan
-1.23594e+00	5.00000e-02	3.11189e-01	5.00000e-02	nan	nan
-1.05707e+00	5.00000e-02	2.44882e-01	5.00000e-02	nan	nan
-1.47193e+00	5.00000e-02	3.32976e-01	5.00000e-02	nan	nan
-6.20463e-01	5.00000e-02	1.00473e-02	5.00000e-02	nan	nan
-7.37371e-01	5.00000e-02	2.04944e-01	5.00000e-02	nan	nan
-1.29084e+00	5.00000e-02	2.71705e-01	5.00000e-02	nan	nan
-1.18038e+00	5.00000e-02	2.28772e-01	5.00000e-02	nan	nan
-9.26656e-01	5.00000e-02	2.20509e-01	5.00000e-02	nan	nan
-5.62037e-01	5.00000e-02	1.37873e-02	5.00000e-02	nan	nan
-8.40846e-01	5.00000e-02	7.66572e-02	5.00000e-02	nan	nan
-1.04493e+00	5.00000e-02	2.21140e-01	5.00000e-02	nan	nan
-1.08836e+00	5.00000e-02	2.50613e-01	5.00000e-02	nan	nan
-1.32634e+00	5.00000e-02	3.24648e-01	5.00000e-02	nan	nan
-1.60638e+00	5.00000e-02	3.69597e-01	5.00000e-02	nan	nan
-9.18088e-01	5.00000e-02	1.07132e-01	5.00000e-02	nan	nan
-1.01491e+00	5.00000e-02	1.86440e-01	5.00000e-02	nan	nan
-1.53930e+00	5.00000e-02	2.45241e-01	5.00000e-02	nan	nan
-1.34833e+00	5.00000e-02	1.32988e-01	5.00000e-02	nan	nan
-1.27686e+00	5.00000e-02	2.36477e-01	5.00000e-02	nan	nan
-1.92680e+00	5.00000e-02	4.57612e-01	5.00000e-02	nan	nan
-6.30223e-01	5.00000e-02	-4.04616e-02	5.00000e-02	nan	nan
-1.39109e+00	5.00000e-02	3.06955e-01	5.00000e-02	nan	nan
-1.49678e+00	5.00000e-02	3.51766e-01	5.00000e-02	nan	nan
-7.81355e-01	5.00000e-02	7.55595e-02	5.00000e-02	nan	nan
-1.41531e+00	5.00000e-02	2.60599e-01	5.00000e-02	nan	nan
-1.25586e+00	5.00000e-02	2.79015e-01	5.00000e-02	nan	nan
-9.28105e-01	5.00000e-02	1.33399e-01	5.00000e-02	nan	nan
-6.22823e-01	5.00000e-02	1.68727e-01	5.00000e-02	nan	nan
-1.43193e+00	5.00000e-02	2.44906e-01	5.00000e-02	nan	nan
-6.88145e-01	5.00000e-02	-1.20316e-02	5.00000e-02	nan	nan
-6.24750e-01	5.00000e-02	1.10670e-01	5.00000e-02	nan	nan
-8.65430e-01	5.00000e-02	1.42999e-01	5.00000e-02	nan	nan
-1.34064e+00	5.00000e-02	1.96836e-01	5.00000e-02	nan	nan
-1.29906e+00	5.00000e-02	2.05606e-01	5.00000e-02	nan	nan
-9.17928e-01	5.00000e-02	2.19025e-01	5.00000e-02	nan	nan
-1.27419e+00	5.00000e-02	2.49124e-01	5.00000e-02	nan	nan
-2.80463e-01	5.00000e-02	-1.73920e-01	5.00000e-02	nan	nan
-3.02546e-01	5.00000e-02	8.47151e-03	5.00000e-02	nan	nan
-1.18162e+00	5.00000e-02	2.20773e-01	5.00000e-02	nan	nan
-5.80007e-01	5.00000e-02	1.30205e-02	5.00000e-02	nan	nan
-1.01509e+00	5.00000e-02	2.32050e-01	5.00000e-02	nan	nan
-2.22088e+00	5.00000e-02	5.15680e-01	5.00000e-02	nan	nan
-4.86723e-01	5.00000e-02	1.50079e-01	5.00000e-02	nan	nan
-2.28393e+00	5.00000e-02	4.86561e-01	5.00000e-02	nan	nan
-1.59702e+00	5.00000e-02	3.37553e-01	5.00000e-02	nan	nan
-2.20137e+00	5.00000e-02	5.03574e-01	5.00000e-02	nan	nan
-8.91695e-01	5.00000e-02	1.56561e-01	5.00000e-02	nan	nan
-1.93674e+00	5.00000e-02	4.17468e-01	5.00000e-02	nan	nan
-8.13540e-01	5.00000e-02	1.78990e-01	5.00000e-02	nan	nan
-8.10375e-01	5.00000e-02	6.86192e-02	5.00000e-02	nan	nan
-1.06280e+00	5.00000e-02	1.53680e-01	5.00000e-02	nan	nan
-6.53118e-01	5.00000e-02	6.44677e-02	5.00000e-02	nan	nan
-9.09468e-01	5.00000e-02	2.56604e-01	5.00000e-02	nan	nan
-1.38317e+00	5.00000e-02	3.49819e-01	5.00000e-02	nan	nan
-1.64870e+00	5.00000e-02	2.87676e-01	5.00000e-02	nan	nan
-8.17274e-01	5.00000e-02	2.26900e-01	5.00000e-02	nan	nan
-6.92964e-01	5.00000e-02	1.50743e-01	5.00000e-02	nan	nan
-9.07339e-01	5.00000e-02	1.33504e-01	5.00000e-02	nan	nan
-8.31456e-01	5.00000e-02	3.03004e-01	5.00000e-02	nan	nan
-1.07673e+00	5.00000e-02	1.58473e-01	5.00000e-02	nan	nan
-1.46608e+00	5.00000e-02	3.92307e-01	5.00000e-02	nan	nan
-1.24242e+00	5.00000e-02	2.56531e-01	5.00000e-02	nan	nan
-1.01238e+00	5.00000e-02	1.61020e-01	5.00000e-02	nan	nan
-1.01023e+00	5.00000e-02	2.05362e-01	5.00000e-02	nan	nan
-1.72781e+00	5.00000e-02	3.94587e-01	5.00000e-02	nan	nan
-9.51090e-01	5.00000e-02	2.07230e-01	5.00000e-02	nan	nan
-9.03288e-01	5.00000e-02	1.33345e-01	5.00000e-02	nan	nan
-2.22917e+00	5.00000e-02	4.14193e-01	5.00000e-02	nan	nan
-1.20799e+00	5.00000e-02	2.17937e-01	5.00000e-02	nan	nan
-5.19370e-01	5.00000e-02	5.19169e-02	5.00000e-02	nan	nan
-6.79852e-01	5.00000e-02	1.60832e-03	5.00000e-02	nan	nan
-7.52974e-01	5.00000e-02	1.38305e-01	5.00000e-02	nan	nan
-8.93805e-01	5.00000e-02	1.91428e-01	5.00000e-02	nan	nan
-4.83883e-01	5.00000e-02	-5.35810e-02	5.00000e-02	nan	nan
-1.61056e+00	5.00000e-02	3.49012e-01	5.00000e-02	nan	nan
-3.93763e-01	5.00000e-02	6.38876e-03	5.00000e-02	nan	nan
-6.53853e-01	5.00000e-02	5.55378e-02	5.00000e-02	nan	nan
-1.07761e+00	5.00000e-02	2.52583e-01	5.00000e-02	nan	nan
-1.44081e+00	5.00000e-02	3.15512e-01	5.00000e-02	nan	nan
-1.48487e+00	5.00000e-02	3.75660e-01	5.00000e-02	nan	nan
-1.42061e+00	5.00000e-02	2.19405e-01	5.00000e-02	nan	nan
-7.94450e-01	5.00000e-02	4.54426e-02	5.00000e-02	nan	nan
-1.81347e+00	5.00000e-02	3.17075e-01	5.00000e-02	nan	nan
-9.75977e-01	5.00000e-02	1.00639e-01	5.00000e-02	nan	nan
-1.08613e+00	5.00000e-02	2.24889e-01	5.00000e-02	nan	nan
-6.36273e-01	5.00000e-02	9.32239e-02	5.00000e-02	nan	nan
-1.92312e+00	5.00000e-02	4.42992e-01	5.00000e-02	nan	nan
-1.06187e+00	5.00000e-02	2.35912e-01	5.00000e-02	nan	nan
-1.58841e+00	5.00000e-02	3.40313e-01	5.00000e-02	nan	nan
-9.17206e-01	5.00000e-02	1.96045e-01	5.00000e-02	nan	nan
-7.40445e-01	5.00000e-02	1.43433e-01	5.00000e-02	nan	nan
-1.35719e+00	5.00000e-02	2.94454e-01	5.00000e-02	nan	nan
-2.13030e+00	5.00000e-02	4.12149e-01	5.00000e-02	nan	nan
-1.27490e+00	5.00000e-02	2.46856e-01	5.00000e-02	nan	nan
-1.36393e+00	5.00000e-02	2.44134e-01	5.00000e-02	nan	nan
