# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Log(age/Gyr)	Log(age/Gyr)_err
-1.37745e+00	5.00000e-02	3.33351e-01	5.00000e-02	nan	nan
-1.16581e+00	5.00000e-02	2.57759e-01	5.00000e-02	nan	nan
-4.86943e-01	5.00000e-02	1.19422e-02	5.00000e-02	nan	nan
-1.07331e+00	5.00000e-02	1.74207e-01	5.00000e-02	nan	nan
-8.78360e-01	5.00000e-02	1.30306e-01	5.00000e-02	nan	nan
-7.10587e-01	5.00000e-02	9.38808e-02	5.00000e-02	nan	nan
-2.27227e+00	5.00000e-02	5.04177e-01	5.00000e-02	nan	nan
-1.00772e+00	5.00000e-02	1.89942e-01	5.00000e-02	nan	nan
-5.13409e-01	5.00000e-02	1.38190e-01	5.00000e-02	nan	nan
-1.12198e+00	5.00000e-02	1.57137e-01	5.00000e-02	nan	nan
-1.64399e+00	5.00000e-02	3.64294e-01	5.00000e-02	nan	nan
-1.03141e+00	5.00000e-02	1.63464e-01	5.00000e-02	nan	nan
-9.48055e-01	5.00000e-02	1.68235e-01	5.00000e-02	nan	nan
-1.55767e+00	5.00000e-02	3.61538e-01	5.00000e-02	nan	nan
-5.97062e-01	5.00000e-02	6.38055e-02	5.00000e-02	nan	nan
-1.30369e+00	5.00000e-02	3.67736e-01	5.00000e-02	nan	nan
-5.45023e-01	5.00000e-02	1.02625e-01	5.00000e-02	nan	nan
-9.90088e-01	5.00000e-02	1.07148e-01	5.00000e-02	nan	nan
-9.06380e-01	5.00000e-02	9.80697e-02	5.00000e-02	nan	nan
-1.74259e+00	5.00000e-02	4.10054e-01	5.00000e-02	nan	nan
-1.17480e+00	5.00000e-02	2.16183e-01	5.00000e-02	nan	nan
-2.24315e+00	5.00000e-02	3.94027e-01	5.00000e-02	nan	nan
-1.23809e+00	5.00000e-02	2.39376e-01	5.00000e-02	nan	nan
-3.38369e-01	5.00000e-02	-5.08390e-02	5.00000e-02	nan	nan
-1.29655e+00	5.00000e-02	2.81275e-01	5.00000e-02	nan	nan
-6.13960e-01	5.00000e-02	6.63302e-02	5.00000e-02	nan	nan
-1.15840e+00	5.00000e-02	2.55835e-01	5.00000e-02	nan	nan
-6.66142e-01	5.00000e-02	7.02105e-02	5.00000e-02	nan	nan
-1.39890e+00	5.00000e-02	2.08379e-01	5.00000e-02	nan	nan
-8.23806e-01	5.00000e-02	1.44915e-01	5.00000e-02	nan	nan
-9.46702e-01	5.00000e-02	1.53943e-01	5.00000e-02	nan	nan
-7.02109e-01	5.00000e-02	1.18033e-01	5.00000e-02	nan	nan
-1.27433e+00	5.00000e-02	2.20560e-01	5.00000e-02	nan	nan
-1.60855e+00	5.00000e-02	4.07631e-01	5.00000e-02	nan	nan
-1.25635e+00	5.00000e-02	3.21728e-01	5.00000e-02	nan	nan
-7.56445e-01	5.00000e-02	6.45954e-02	5.00000e-02	nan	nan
-1.08882e+00	5.00000e-02	1.88878e-01	5.00000e-02	nan	nan
-1.45152e+00	5.00000e-02	2.31243e-01	5.00000e-02	nan	nan
-1.78572e+00	5.00000e-02	3.65775e-01	5.00000e-02	nan	nan
-1.41406e+00	5.00000e-02	3.18556e-01	5.00000e-02	nan	nan
-8.43407e-01	5.00000e-02	1.26715e-01	5.00000e-02	nan	nan
-6.11367e-01	5.00000e-02	-1.03101e-02	5.00000e-02	nan	nan
-1.10034e+00	5.00000e-02	2.17532e-01	5.00000e-02	nan	nan
-7.04327e-01	5.00000e-02	1.30772e-01	5.00000e-02	nan	nan
-1.75742e+00	5.00000e-02	4.01494e-01	5.00000e-02	nan	nan
-1.72394e+00	5.00000e-02	4.15949e-01	5.00000e-02	nan	nan
-1.42502e+00	5.00000e-02	3.29745e-01	5.00000e-02	nan	nan
-4.52969e-01	5.00000e-02	5.51096e-02	5.00000e-02	nan	nan
-1.33155e+00	5.00000e-02	2.67513e-01	5.00000e-02	nan	nan
-8.12036e-01	5.00000e-02	1.63456e-01	5.00000e-02	nan	nan
-7.76787e-01	5.00000e-02	6.25941e-02	5.00000e-02	nan	nan
-1.39881e+00	5.00000e-02	3.37248e-01	5.00000e-02	nan	nan
-9.70057e-01	5.00000e-02	1.85757e-01	5.00000e-02	nan	nan
-7.80703e-01	5.00000e-02	9.00249e-02	5.00000e-02	nan	nan
-8.29743e-01	5.00000e-02	1.92139e-01	5.00000e-02	nan	nan
-1.07455e+00	5.00000e-02	2.51368e-01	5.00000e-02	nan	nan
-3.99428e-01	5.00000e-02	-1.90963e-01	5.00000e-02	nan	nan
-1.12037e+00	5.00000e-02	2.36143e-01	5.00000e-02	nan	nan
-1.22240e+00	5.00000e-02	1.73024e-01	5.00000e-02	nan	nan
-7.49246e-01	5.00000e-02	1.18025e-01	5.00000e-02	nan	nan
-1.56963e+00	5.00000e-02	2.84509e-01	5.00000e-02	nan	nan
-6.33510e-01	5.00000e-02	1.03885e-01	5.00000e-02	nan	nan
-8.99512e-01	5.00000e-02	9.91250e-02	5.00000e-02	nan	nan
-1.48522e+00	5.00000e-02	4.46051e-01	5.00000e-02	nan	nan
-5.64542e-01	5.00000e-02	1.58760e-01	5.00000e-02	nan	nan
-6.55313e-01	5.00000e-02	5.82466e-02	5.00000e-02	nan	nan
-8.27276e-01	5.00000e-02	1.88555e-01	5.00000e-02	nan	nan
-5.23145e-01	5.00000e-02	4.53116e-02	5.00000e-02	nan	nan
-1.44038e+00	5.00000e-02	2.64644e-01	5.00000e-02	nan	nan
-5.35514e-01	5.00000e-02	2.56641e-02	5.00000e-02	nan	nan
-1.94334e+00	5.00000e-02	3.59546e-01	5.00000e-02	nan	nan
-6.07124e-01	5.00000e-02	2.71358e-02	5.00000e-02	nan	nan
-9.62111e-01	5.00000e-02	2.37835e-01	5.00000e-02	nan	nan
-1.26895e+00	5.00000e-02	3.72491e-01	5.00000e-02	nan	nan
-8.92768e-01	5.00000e-02	1.64460e-01	5.00000e-02	nan	nan
-1.02676e+00	5.00000e-02	1.77460e-01	5.00000e-02	nan	nan
-4.48938e-01	5.00000e-02	1.09959e-01	5.00000e-02	nan	nan
-1.43891e+00	5.00000e-02	2.50821e-01	5.00000e-02	nan	nan
-9.29372e-01	5.00000e-02	1.74971e-01	5.00000e-02	nan	nan
-9.54435e-01	5.00000e-02	2.44333e-01	5.00000e-02	nan	nan
-1.36683e+00	5.00000e-02	2.33566e-01	5.00000e-02	nan	nan
-1.64909e+00	5.00000e-02	3.25337e-01	5.00000e-02	nan	nan
-8.18247e-01	5.00000e-02	1.51625e-01	5.00000e-02	nan	nan
-1.57859e+00	5.00000e-02	3.61253e-01	5.00000e-02	nan	nan
-9.20215e-01	5.00000e-02	1.71274e-01	5.00000e-02	nan	nan
-1.17039e+00	5.00000e-02	2.76030e-01	5.00000e-02	nan	nan
-1.12608e+00	5.00000e-02	1.56348e-01	5.00000e-02	nan	nan
-7.83833e-01	5.00000e-02	1.24153e-01	5.00000e-02	nan	nan
-8.46104e-01	5.00000e-02	1.31127e-01	5.00000e-02	nan	nan
-5.67885e-01	5.00000e-02	1.02665e-01	5.00000e-02	nan	nan
-1.17913e+00	5.00000e-02	2.34647e-01	5.00000e-02	nan	nan
-1.07359e+00	5.00000e-02	1.88593e-01	5.00000e-02	nan	nan
-1.15366e+00	5.00000e-02	2.96465e-01	5.00000e-02	nan	nan
-1.21590e+00	5.00000e-02	2.65472e-01	5.00000e-02	nan	nan
-5.85496e-01	5.00000e-02	1.85388e-01	5.00000e-02	nan	nan
-1.59001e+00	5.00000e-02	3.98458e-01	5.00000e-02	nan	nan
-6.81718e-01	5.00000e-02	1.11884e-01	5.00000e-02	nan	nan
-5.25106e-01	5.00000e-02	-1.38264e-02	5.00000e-02	nan	nan
-1.55323e+00	5.00000e-02	3.08809e-01	5.00000e-02	nan	nan
-1.19670e+00	5.00000e-02	2.50117e-01	5.00000e-02	nan	nan
-8.09080e-01	5.00000e-02	2.27371e-01	5.00000e-02	nan	nan
-7.71133e-01	5.00000e-02	6.58610e-02	5.00000e-02	nan	nan
-9.55547e-01	5.00000e-02	9.37144e-02	5.00000e-02	nan	nan
-8.51749e-01	5.00000e-02	2.39933e-01	5.00000e-02	nan	nan
-1.31454e+00	5.00000e-02	3.10311e-01	5.00000e-02	nan	nan
-1.06187e+00	5.00000e-02	1.94016e-01	5.00000e-02	nan	nan
-1.18352e+00	5.00000e-02	2.28759e-01	5.00000e-02	nan	nan
-1.59495e+00	5.00000e-02	3.52430e-01	5.00000e-02	nan	nan
-1.56094e+00	5.00000e-02	2.98471e-01	5.00000e-02	nan	nan
-7.71175e-01	5.00000e-02	1.59295e-01	5.00000e-02	nan	nan
-4.15970e-01	5.00000e-02	-2.67085e-02	5.00000e-02	nan	nan
-1.34045e+00	5.00000e-02	3.32794e-01	5.00000e-02	nan	nan
-1.41559e+00	5.00000e-02	2.33657e-01	5.00000e-02	nan	nan
-8.32052e-01	5.00000e-02	1.35631e-01	5.00000e-02	nan	nan
-9.34212e-01	5.00000e-02	2.07220e-01	5.00000e-02	nan	nan
-1.77160e+00	5.00000e-02	3.47312e-01	5.00000e-02	nan	nan
-1.30897e+00	5.00000e-02	2.22302e-01	5.00000e-02	nan	nan
-8.90482e-01	5.00000e-02	2.18993e-01	5.00000e-02	nan	nan
-1.01991e+00	5.00000e-02	1.49645e-01	5.00000e-02	nan	nan
-7.86346e-01	5.00000e-02	1.38218e-01	5.00000e-02	nan	nan
-1.05179e+00	5.00000e-02	2.58507e-01	5.00000e-02	nan	nan
-8.77270e-01	5.00000e-02	2.30546e-01	5.00000e-02	nan	nan
-4.14415e-01	5.00000e-02	-2.89911e-02	5.00000e-02	nan	nan
-5.47847e-01	5.00000e-02	4.71872e-02	5.00000e-02	nan	nan
-7.45214e-01	5.00000e-02	1.45513e-01	5.00000e-02	nan	nan
-5.41868e-01	5.00000e-02	3.56024e-02	5.00000e-02	nan	nan
-1.08479e+00	5.00000e-02	2.25992e-01	5.00000e-02	nan	nan
-5.79806e-01	5.00000e-02	2.72568e-02	5.00000e-02	nan	nan
-1.05731e+00	5.00000e-02	3.06367e-01	5.00000e-02	nan	nan
-1.47324e+00	5.00000e-02	3.23945e-01	5.00000e-02	nan	nan
-9.67402e-01	5.00000e-02	2.07644e-01	5.00000e-02	nan	nan
-5.50640e-01	5.00000e-02	3.14218e-02	5.00000e-02	nan	nan
-1.40860e+00	5.00000e-02	2.88254e-01	5.00000e-02	nan	nan
-6.27043e-01	5.00000e-02	2.13370e-02	5.00000e-02	nan	nan
-1.25094e+00	5.00000e-02	3.80521e-01	5.00000e-02	nan	nan
-8.13100e-01	5.00000e-02	1.54413e-01	5.00000e-02	nan	nan
-5.07013e-01	5.00000e-02	-7.36206e-02	5.00000e-02	nan	nan
-5.13263e-01	5.00000e-02	-5.02265e-02	5.00000e-02	nan	nan
-4.44831e-01	5.00000e-02	2.41984e-02	5.00000e-02	nan	nan
-1.47321e+00	5.00000e-02	3.38507e-01	5.00000e-02	nan	nan
-6.86122e-01	5.00000e-02	5.21755e-02	5.00000e-02	nan	nan
-8.55940e-01	5.00000e-02	1.48418e-01	5.00000e-02	nan	nan
-9.90229e-01	5.00000e-02	2.61418e-01	5.00000e-02	nan	nan
-1.63992e+00	5.00000e-02	2.96587e-01	5.00000e-02	nan	nan
-4.60264e-01	5.00000e-02	-1.92920e-02	5.00000e-02	nan	nan
-8.15158e-01	5.00000e-02	8.37684e-02	5.00000e-02	nan	nan
-5.54181e-01	5.00000e-02	-6.91588e-02	5.00000e-02	nan	nan
-5.60638e-01	5.00000e-02	1.55499e-01	5.00000e-02	nan	nan
-8.94824e-01	5.00000e-02	1.61635e-01	5.00000e-02	nan	nan
-1.14280e+00	5.00000e-02	2.86859e-01	5.00000e-02	nan	nan
-1.32715e+00	5.00000e-02	2.83062e-01	5.00000e-02	nan	nan
-5.05840e-01	5.00000e-02	-9.97716e-02	5.00000e-02	nan	nan
-7.80595e-01	5.00000e-02	8.54404e-02	5.00000e-02	nan	nan
-9.77232e-01	5.00000e-02	2.49625e-01	5.00000e-02	nan	nan
-1.01600e+00	5.00000e-02	2.60644e-01	5.00000e-02	nan	nan
-5.88309e-01	5.00000e-02	8.23150e-02	5.00000e-02	nan	nan
-1.21422e+00	5.00000e-02	1.35737e-01	5.00000e-02	nan	nan
-1.70150e+00	5.00000e-02	3.10685e-01	5.00000e-02	nan	nan
-1.18787e+00	5.00000e-02	3.17315e-01	5.00000e-02	nan	nan
-1.59571e+00	5.00000e-02	2.87484e-01	5.00000e-02	nan	nan
-1.54157e+00	5.00000e-02	3.92570e-01	5.00000e-02	nan	nan
-1.05482e+00	5.00000e-02	1.63238e-01	5.00000e-02	nan	nan
-1.46305e+00	5.00000e-02	3.23490e-01	5.00000e-02	nan	nan
-1.32860e+00	5.00000e-02	2.29324e-01	5.00000e-02	nan	nan
-7.83423e-01	5.00000e-02	1.17371e-01	5.00000e-02	nan	nan
-1.60485e+00	5.00000e-02	3.00788e-01	5.00000e-02	nan	nan
-3.62817e-01	5.00000e-02	-6.20031e-02	5.00000e-02	nan	nan
-1.41859e+00	5.00000e-02	4.11288e-01	5.00000e-02	nan	nan
-1.67584e+00	5.00000e-02	3.94306e-01	5.00000e-02	nan	nan
-9.23364e-01	5.00000e-02	1.40972e-01	5.00000e-02	nan	nan
-9.50796e-01	5.00000e-02	1.83056e-01	5.00000e-02	nan	nan
-1.43424e+00	5.00000e-02	2.72589e-01	5.00000e-02	nan	nan
-1.16401e+00	5.00000e-02	1.11413e-01	5.00000e-02	nan	nan
-1.26177e+00	5.00000e-02	2.94187e-01	5.00000e-02	nan	nan
-8.07280e-01	5.00000e-02	1.39969e-01	5.00000e-02	nan	nan
-6.80715e-01	5.00000e-02	6.38236e-02	5.00000e-02	nan	nan
-1.06530e+00	5.00000e-02	2.18243e-01	5.00000e-02	nan	nan
-1.85433e+00	5.00000e-02	3.99778e-01	5.00000e-02	nan	nan
-1.01621e+00	5.00000e-02	1.70811e-01	5.00000e-02	nan	nan
-1.27788e+00	5.00000e-02	2.34964e-01	5.00000e-02	nan	nan
-1.00237e+00	5.00000e-02	1.80346e-01	5.00000e-02	nan	nan
-5.63800e-01	5.00000e-02	6.41710e-02	5.00000e-02	nan	nan
-1.19525e+00	5.00000e-02	3.12067e-01	5.00000e-02	nan	nan
-1.39632e+00	5.00000e-02	3.14595e-01	5.00000e-02	nan	nan
-9.59952e-01	5.00000e-02	1.66071e-01	5.00000e-02	nan	nan
-8.83553e-01	5.00000e-02	1.21976e-01	5.00000e-02	nan	nan
-1.07471e+00	5.00000e-02	2.17246e-01	5.00000e-02	nan	nan
-1.14853e+00	5.00000e-02	2.04714e-01	5.00000e-02	nan	nan
-9.75396e-01	5.00000e-02	2.31168e-01	5.00000e-02	nan	nan
-1.25879e+00	5.00000e-02	2.92946e-01	5.00000e-02	nan	nan
-1.11442e+00	5.00000e-02	2.06111e-01	5.00000e-02	nan	nan
-1.72183e+00	5.00000e-02	4.00815e-01	5.00000e-02	nan	nan
-9.27682e-01	5.00000e-02	1.45415e-01	5.00000e-02	nan	nan
-1.25122e+00	5.00000e-02	2.84786e-01	5.00000e-02	nan	nan
-9.11128e-01	5.00000e-02	1.85686e-01	5.00000e-02	nan	nan
-1.73224e+00	5.00000e-02	3.78442e-01	5.00000e-02	nan	nan
-4.99590e-01	5.00000e-02	1.48478e-01	5.00000e-02	nan	nan
-1.61394e+00	5.00000e-02	4.35044e-01	5.00000e-02	nan	nan
-1.74610e+00	5.00000e-02	4.07082e-01	5.00000e-02	nan	nan
-4.37669e-01	5.00000e-02	-3.21884e-02	5.00000e-02	nan	nan
-1.13152e+00	5.00000e-02	1.63395e-01	5.00000e-02	nan	nan
-1.20703e+00	5.00000e-02	2.10308e-01	5.00000e-02	nan	nan
-1.47733e+00	5.00000e-02	3.27887e-01	5.00000e-02	nan	nan
-1.00870e+00	5.00000e-02	1.96588e-01	5.00000e-02	nan	nan
-1.88619e+00	5.00000e-02	3.58078e-01	5.00000e-02	nan	nan
-1.02367e+00	5.00000e-02	2.02284e-01	5.00000e-02	nan	nan
-7.28339e-01	5.00000e-02	3.86153e-02	5.00000e-02	nan	nan
-8.96519e-01	5.00000e-02	1.67136e-01	5.00000e-02	nan	nan
-1.61432e+00	5.00000e-02	3.85156e-01	5.00000e-02	nan	nan
-1.23501e+00	5.00000e-02	1.92203e-01	5.00000e-02	nan	nan
-5.60365e-01	5.00000e-02	1.08465e-01	5.00000e-02	nan	nan
-8.47683e-01	5.00000e-02	1.51834e-01	5.00000e-02	nan	nan
-8.20565e-01	5.00000e-02	2.02884e-01	5.00000e-02	nan	nan
-1.54194e+00	5.00000e-02	3.50275e-01	5.00000e-02	nan	nan
-2.06288e+00	5.00000e-02	4.53254e-01	5.00000e-02	nan	nan
-1.03900e+00	5.00000e-02	1.70948e-01	5.00000e-02	nan	nan
-1.21668e+00	5.00000e-02	2.33969e-01	5.00000e-02	nan	nan
-1.32368e+00	5.00000e-02	3.05544e-01	5.00000e-02	nan	nan
-1.25967e+00	5.00000e-02	2.28325e-01	5.00000e-02	nan	nan
-1.15244e+00	5.00000e-02	3.13756e-01	5.00000e-02	nan	nan
-1.11857e+00	5.00000e-02	2.46217e-01	5.00000e-02	nan	nan
-7.56442e-01	5.00000e-02	1.13989e-01	5.00000e-02	nan	nan
-6.70607e-01	5.00000e-02	1.04250e-01	5.00000e-02	nan	nan
-7.46036e-01	5.00000e-02	1.16895e-01	5.00000e-02	nan	nan
-1.62137e+00	5.00000e-02	4.01726e-01	5.00000e-02	nan	nan
-7.60108e-01	5.00000e-02	9.74372e-02	5.00000e-02	nan	nan
-7.74777e-01	5.00000e-02	2.34344e-02	5.00000e-02	nan	nan
-1.31574e+00	5.00000e-02	2.91962e-01	5.00000e-02	nan	nan
-1.51882e+00	5.00000e-02	4.19427e-01	5.00000e-02	nan	nan
-1.24397e+00	5.00000e-02	3.10895e-01	5.00000e-02	nan	nan
-1.01573e+00	5.00000e-02	1.99689e-01	5.00000e-02	nan	nan
-1.02065e+00	5.00000e-02	1.56197e-01	5.00000e-02	nan	nan
-1.40968e+00	5.00000e-02	3.39193e-01	5.00000e-02	nan	nan
-6.84897e-01	5.00000e-02	6.73178e-02	5.00000e-02	nan	nan
-1.18588e+00	5.00000e-02	2.72919e-01	5.00000e-02	nan	nan
-1.41020e+00	5.00000e-02	3.00786e-01	5.00000e-02	nan	nan
-1.62149e+00	5.00000e-02	3.07030e-01	5.00000e-02	nan	nan
-1.30980e+00	5.00000e-02	3.39124e-01	5.00000e-02	nan	nan
-3.49916e-01	5.00000e-02	-1.18632e-02	5.00000e-02	nan	nan
-1.45018e+00	5.00000e-02	2.77034e-01	5.00000e-02	nan	nan
-7.60997e-01	5.00000e-02	1.26495e-01	5.00000e-02	nan	nan
-1.11108e+00	5.00000e-02	1.33261e-01	5.00000e-02	nan	nan
-1.29159e+00	5.00000e-02	3.16323e-01	5.00000e-02	nan	nan
-1.56064e+00	5.00000e-02	3.28200e-01	5.00000e-02	nan	nan
-1.08585e+00	5.00000e-02	1.98251e-01	5.00000e-02	nan	nan
-1.36273e+00	5.00000e-02	2.17871e-01	5.00000e-02	nan	nan
-9.30071e-01	5.00000e-02	1.88078e-01	5.00000e-02	nan	nan
-9.30989e-01	5.00000e-02	6.52941e-02	5.00000e-02	nan	nan
-6.78710e-01	5.00000e-02	7.37827e-02	5.00000e-02	nan	nan
-1.13080e+00	5.00000e-02	2.23315e-01	5.00000e-02	nan	nan
-6.93769e-01	5.00000e-02	1.35836e-01	5.00000e-02	nan	nan
-8.27717e-01	5.00000e-02	1.24466e-01	5.00000e-02	nan	nan
-1.12194e+00	5.00000e-02	1.96306e-01	5.00000e-02	nan	nan
-1.19600e+00	5.00000e-02	3.63400e-01	5.00000e-02	nan	nan
-7.08280e-01	5.00000e-02	2.40161e-01	5.00000e-02	nan	nan
-1.51222e+00	5.00000e-02	2.98028e-01	5.00000e-02	nan	nan
-8.89041e-01	5.00000e-02	1.97472e-01	5.00000e-02	nan	nan
-1.38667e+00	5.00000e-02	2.76430e-01	5.00000e-02	nan	nan
-1.45233e+00	5.00000e-02	2.96853e-01	5.00000e-02	nan	nan
-5.95404e-01	5.00000e-02	2.73729e-02	5.00000e-02	nan	nan
-9.44421e-01	5.00000e-02	2.77448e-01	5.00000e-02	nan	nan
-5.91427e-01	5.00000e-02	6.76468e-02	5.00000e-02	nan	nan
-1.11548e+00	5.00000e-02	2.45582e-01	5.00000e-02	nan	nan
-2.80596e-01	5.00000e-02	-7.97552e-02	5.00000e-02	nan	nan
-6.17993e-01	5.00000e-02	6.25983e-02	5.00000e-02	nan	nan
-1.17906e+00	5.00000e-02	2.97584e-01	5.00000e-02	nan	nan
-9.88453e-01	5.00000e-02	2.55112e-01	5.00000e-02	nan	nan
-1.42305e+00	5.00000e-02	3.31806e-01	5.00000e-02	nan	nan
-1.61417e+00	5.00000e-02	3.70219e-01	5.00000e-02	nan	nan
-1.12832e+00	5.00000e-02	2.21333e-01	5.00000e-02	nan	nan
-6.88762e-01	5.00000e-02	1.54443e-01	5.00000e-02	nan	nan
-1.27688e+00	5.00000e-02	2.11735e-01	5.00000e-02	nan	nan
-2.06930e+00	5.00000e-02	3.92376e-01	5.00000e-02	nan	nan
-8.84292e-01	5.00000e-02	1.09702e-01	5.00000e-02	nan	nan
-1.39693e+00	5.00000e-02	3.03482e-01	5.00000e-02	nan	nan
-1.02582e+00	5.00000e-02	1.96053e-01	5.00000e-02	nan	nan
-7.98113e-01	5.00000e-02	1.77990e-01	5.00000e-02	nan	nan
-1.88637e+00	5.00000e-02	3.51499e-01	5.00000e-02	nan	nan
-1.74208e+00	5.00000e-02	4.42173e-01	5.00000e-02	nan	nan
-1.96610e+00	5.00000e-02	3.58836e-01	5.00000e-02	nan	nan
-8.85386e-01	5.00000e-02	1.73134e-01	5.00000e-02	nan	nan
-1.49282e+00	5.00000e-02	3.37404e-01	5.00000e-02	nan	nan
-1.40371e+00	5.00000e-02	2.41905e-01	5.00000e-02	nan	nan
-1.13004e+00	5.00000e-02	1.51459e-01	5.00000e-02	nan	nan
-6.81361e-01	5.00000e-02	1.02685e-01	5.00000e-02	nan	nan
-1.07122e+00	5.00000e-02	2.16299e-01	5.00000e-02	nan	nan
-1.55464e+00	5.00000e-02	3.28808e-01	5.00000e-02	nan	nan
-1.82537e+00	5.00000e-02	3.31642e-01	5.00000e-02	nan	nan
-1.66555e+00	5.00000e-02	3.37725e-01	5.00000e-02	nan	nan
-1.79399e+00	5.00000e-02	4.88135e-01	5.00000e-02	nan	nan
-1.75442e+00	5.00000e-02	2.72439e-01	5.00000e-02	nan	nan
-1.60359e+00	5.00000e-02	4.71193e-01	5.00000e-02	nan	nan
-7.03276e-01	5.00000e-02	1.65775e-01	5.00000e-02	nan	nan
-1.17950e+00	5.00000e-02	2.79038e-01	5.00000e-02	nan	nan
-1.64358e+00	5.00000e-02	4.09676e-01	5.00000e-02	nan	nan
-1.52503e+00	5.00000e-02	3.17613e-01	5.00000e-02	nan	nan
-1.18186e+00	5.00000e-02	2.82353e-01	5.00000e-02	nan	nan
-1.07068e+00	5.00000e-02	2.40130e-01	5.00000e-02	nan	nan
-4.15885e-01	5.00000e-02	2.96029e-03	5.00000e-02	nan	nan
-2.09567e+00	5.00000e-02	4.35454e-01	5.00000e-02	nan	nan
-1.08606e+00	5.00000e-02	2.15572e-01	5.00000e-02	nan	nan
-1.40899e+00	5.00000e-02	2.27631e-01	5.00000e-02	nan	nan
-1.23702e+00	5.00000e-02	2.64470e-01	5.00000e-02	nan	nan
