# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Log(age/Gyr)	Log(age/Gyr)_err
-7.86614e-01	2.00000e-02	1.39771e-01	2.00000e-02	1.06980e+00	1.00000e-01
-4.73549e-01	2.00000e-02	-2.02104e-02	2.00000e-02	6.91059e-01	1.00000e-01
-8.86528e-01	2.00000e-02	1.71944e-01	2.00000e-02	8.28064e-01	1.00000e-01
-7.45427e-01	2.00000e-02	1.36366e-01	2.00000e-02	9.81763e-01	1.00000e-01
-1.28929e+00	2.00000e-02	2.71562e-01	2.00000e-02	1.10074e+00	1.00000e-01
-5.66085e-01	2.00000e-02	4.26979e-02	2.00000e-02	8.32655e-01	1.00000e-01
-1.47185e+00	2.00000e-02	3.13537e-01	2.00000e-02	9.47342e-01	1.00000e-01
-1.19920e+00	2.00000e-02	2.69658e-01	2.00000e-02	1.12548e+00	1.00000e-01
-1.92674e+00	2.00000e-02	3.93956e-01	2.00000e-02	1.13231e+00	1.00000e-01
-7.55408e-01	2.00000e-02	1.48137e-01	2.00000e-02	9.03593e-01	1.00000e-01
-1.12299e+00	2.00000e-02	2.14636e-01	2.00000e-02	9.07331e-01	1.00000e-01
-1.16828e+00	2.00000e-02	2.72378e-01	2.00000e-02	9.07127e-01	1.00000e-01
-6.51924e-01	2.00000e-02	6.91851e-02	2.00000e-02	8.93305e-01	1.00000e-01
-1.04921e+00	2.00000e-02	2.13539e-01	2.00000e-02	9.96772e-01	1.00000e-01
-1.30374e+00	2.00000e-02	2.65013e-01	2.00000e-02	9.85331e-01	1.00000e-01
-5.56915e-01	2.00000e-02	2.86619e-02	2.00000e-02	1.02650e+00	1.00000e-01
-1.44943e+00	2.00000e-02	3.56435e-01	2.00000e-02	1.01962e+00	1.00000e-01
-1.02428e+00	2.00000e-02	2.05748e-01	2.00000e-02	1.00794e+00	1.00000e-01
-5.37885e-01	2.00000e-02	2.83290e-02	2.00000e-02	7.97866e-01	1.00000e-01
-1.11306e+00	2.00000e-02	1.95661e-01	2.00000e-02	1.03861e+00	1.00000e-01
-6.71026e-01	2.00000e-02	9.04990e-02	2.00000e-02	1.00426e+00	1.00000e-01
-1.48217e+00	2.00000e-02	2.97835e-01	2.00000e-02	1.04193e+00	1.00000e-01
-1.42482e+00	2.00000e-02	2.98213e-01	2.00000e-02	1.00005e+00	1.00000e-01
-9.27057e-01	2.00000e-02	2.27967e-01	2.00000e-02	1.08185e+00	1.00000e-01
-4.71298e-01	2.00000e-02	5.13152e-02	2.00000e-02	7.00139e-01	1.00000e-01
-9.06743e-01	2.00000e-02	1.55452e-01	2.00000e-02	9.08926e-01	1.00000e-01
-1.23248e+00	2.00000e-02	2.65886e-01	2.00000e-02	1.13636e+00	1.00000e-01
-1.69178e+00	2.00000e-02	3.89487e-01	2.00000e-02	1.09322e+00	1.00000e-01
-9.84064e-01	2.00000e-02	1.92624e-01	2.00000e-02	9.92694e-01	1.00000e-01
-1.16692e+00	2.00000e-02	2.41352e-01	2.00000e-02	9.57081e-01	1.00000e-01
-1.06877e+00	2.00000e-02	2.76705e-01	2.00000e-02	1.02921e+00	1.00000e-01
-7.94916e-01	2.00000e-02	1.34220e-01	2.00000e-02	1.02755e+00	1.00000e-01
-8.15555e-01	2.00000e-02	1.86605e-01	2.00000e-02	1.00053e+00	1.00000e-01
-1.67037e+00	2.00000e-02	3.45738e-01	2.00000e-02	1.29425e+00	1.00000e-01
-9.13496e-01	2.00000e-02	1.90660e-01	2.00000e-02	8.97866e-01	1.00000e-01
-1.18078e+00	2.00000e-02	2.28547e-01	2.00000e-02	9.22026e-01	1.00000e-01
-5.48943e-01	2.00000e-02	2.96780e-02	2.00000e-02	9.61145e-01	1.00000e-01
-5.57997e-01	2.00000e-02	2.10586e-02	2.00000e-02	9.84662e-01	1.00000e-01
-1.42452e+00	2.00000e-02	3.27093e-01	2.00000e-02	1.02055e+00	1.00000e-01
-7.81580e-01	2.00000e-02	8.34144e-02	2.00000e-02	9.19437e-01	1.00000e-01
-1.08397e+00	2.00000e-02	2.27682e-01	2.00000e-02	1.06467e+00	1.00000e-01
-1.20974e+00	2.00000e-02	2.39028e-01	2.00000e-02	1.21750e+00	1.00000e-01
-1.12053e+00	2.00000e-02	2.21989e-01	2.00000e-02	8.98926e-01	1.00000e-01
-1.54459e+00	2.00000e-02	3.05981e-01	2.00000e-02	1.12251e+00	1.00000e-01
-1.13290e+00	2.00000e-02	2.49092e-01	2.00000e-02	9.73748e-01	1.00000e-01
-8.66423e-01	2.00000e-02	1.97674e-01	2.00000e-02	9.71446e-01	1.00000e-01
-1.16669e+00	2.00000e-02	2.49395e-01	2.00000e-02	9.80216e-01	1.00000e-01
-1.46387e+00	2.00000e-02	3.07381e-01	2.00000e-02	9.18193e-01	1.00000e-01
-4.90895e-01	2.00000e-02	3.83783e-04	2.00000e-02	7.00385e-01	1.00000e-01
-1.04928e+00	2.00000e-02	2.38053e-01	2.00000e-02	1.04375e+00	1.00000e-01
-1.18745e+00	2.00000e-02	2.41198e-01	2.00000e-02	1.03118e+00	1.00000e-01
-5.67601e-01	2.00000e-02	6.79161e-02	2.00000e-02	6.93244e-01	1.00000e-01
-1.83467e+00	2.00000e-02	3.82305e-01	2.00000e-02	1.01406e+00	1.00000e-01
-8.37230e-01	2.00000e-02	1.48894e-01	2.00000e-02	9.78639e-01	1.00000e-01
-1.00927e+00	2.00000e-02	2.29883e-01	2.00000e-02	9.38300e-01	1.00000e-01
-1.14475e+00	2.00000e-02	2.29948e-01	2.00000e-02	1.03736e+00	1.00000e-01
-8.86736e-01	2.00000e-02	1.39921e-01	2.00000e-02	9.19040e-01	1.00000e-01
-5.57615e-01	2.00000e-02	7.95941e-02	2.00000e-02	7.54982e-01	1.00000e-01
-8.78199e-01	2.00000e-02	1.86031e-01	2.00000e-02	1.01540e+00	1.00000e-01
-5.23398e-01	2.00000e-02	1.34558e-02	2.00000e-02	7.76047e-01	1.00000e-01
-1.68330e+00	2.00000e-02	3.46808e-01	2.00000e-02	9.34209e-01	1.00000e-01
-1.21463e+00	2.00000e-02	2.52921e-01	2.00000e-02	8.49333e-01	1.00000e-01
-7.04405e-01	2.00000e-02	1.13177e-01	2.00000e-02	8.01827e-01	1.00000e-01
-8.61621e-01	2.00000e-02	1.61919e-01	2.00000e-02	9.79643e-01	1.00000e-01
-9.20237e-01	2.00000e-02	1.92515e-01	2.00000e-02	1.25576e+00	1.00000e-01
-1.34322e+00	2.00000e-02	2.62368e-01	2.00000e-02	9.87934e-01	1.00000e-01
-1.11760e+00	2.00000e-02	2.40119e-01	2.00000e-02	1.16495e+00	1.00000e-01
-1.89200e+00	2.00000e-02	4.01991e-01	2.00000e-02	9.81510e-01	1.00000e-01
-1.21681e+00	2.00000e-02	2.39268e-01	2.00000e-02	1.03315e+00	1.00000e-01
-8.06219e-01	2.00000e-02	1.35608e-01	2.00000e-02	9.23764e-01	1.00000e-01
-1.22354e+00	2.00000e-02	2.70389e-01	2.00000e-02	1.10513e+00	1.00000e-01
-9.67838e-01	2.00000e-02	2.25495e-01	2.00000e-02	1.12274e+00	1.00000e-01
-2.09532e+00	2.00000e-02	4.02713e-01	2.00000e-02	1.01999e+00	1.00000e-01
-5.69184e-01	2.00000e-02	3.54334e-02	2.00000e-02	7.46745e-01	1.00000e-01
-9.43867e-01	2.00000e-02	2.16288e-01	2.00000e-02	1.01081e+00	1.00000e-01
-6.69996e-01	2.00000e-02	9.96702e-02	2.00000e-02	1.01748e+00	1.00000e-01
-1.07228e+00	2.00000e-02	2.37492e-01	2.00000e-02	1.09517e+00	1.00000e-01
-1.49959e+00	2.00000e-02	2.90140e-01	2.00000e-02	nan	nan
-1.78019e+00	2.00000e-02	3.61352e-01	2.00000e-02	nan	nan
-7.05393e-01	2.00000e-02	7.10891e-02	2.00000e-02	nan	nan
-8.08633e-01	2.00000e-02	9.91230e-02	2.00000e-02	nan	nan
-1.05924e+00	2.00000e-02	2.28796e-01	2.00000e-02	nan	nan
-1.06855e+00	2.00000e-02	1.94389e-01	2.00000e-02	nan	nan
-1.05587e+00	2.00000e-02	1.95907e-01	2.00000e-02	nan	nan
-1.49780e+00	2.00000e-02	3.02840e-01	2.00000e-02	nan	nan
-1.13070e+00	2.00000e-02	2.06862e-01	2.00000e-02	nan	nan
-1.26614e+00	2.00000e-02	2.14931e-01	2.00000e-02	nan	nan
-8.21022e-01	2.00000e-02	1.55571e-01	2.00000e-02	nan	nan
-2.13357e+00	2.00000e-02	4.40249e-01	2.00000e-02	nan	nan
-1.00924e+00	2.00000e-02	2.16248e-01	2.00000e-02	nan	nan
-1.18612e+00	2.00000e-02	2.28913e-01	2.00000e-02	nan	nan
-6.20516e-01	2.00000e-02	2.77346e-02	2.00000e-02	nan	nan
-9.95487e-01	2.00000e-02	1.83182e-01	2.00000e-02	nan	nan
-1.51926e+00	2.00000e-02	3.59812e-01	2.00000e-02	nan	nan
-7.09302e-01	2.00000e-02	1.05604e-01	2.00000e-02	nan	nan
-1.42959e+00	2.00000e-02	3.16101e-01	2.00000e-02	nan	nan
-9.23326e-01	2.00000e-02	1.95735e-01	2.00000e-02	nan	nan
-1.25486e+00	2.00000e-02	2.34952e-01	2.00000e-02	nan	nan
-1.16796e+00	2.00000e-02	2.64503e-01	2.00000e-02	nan	nan
-1.73474e+00	2.00000e-02	3.67161e-01	2.00000e-02	nan	nan
-1.04271e+00	2.00000e-02	2.09911e-01	2.00000e-02	nan	nan
-1.16573e+00	2.00000e-02	2.75217e-01	2.00000e-02	nan	nan
-1.97424e+00	2.00000e-02	4.02933e-01	2.00000e-02	nan	nan
-8.82631e-01	2.00000e-02	1.83253e-01	2.00000e-02	nan	nan
-3.39801e+00	2.00000e-02	3.90626e-01	2.00000e-02	nan	nan
-9.97564e-01	2.00000e-02	1.68026e-01	2.00000e-02	nan	nan
-1.09335e+00	2.00000e-02	2.48703e-01	2.00000e-02	nan	nan
-7.04770e-01	2.00000e-02	1.28978e-01	2.00000e-02	nan	nan
-7.66092e-01	2.00000e-02	1.26617e-01	2.00000e-02	nan	nan
-2.75490e+00	2.00000e-02	4.35831e-01	2.00000e-02	nan	nan
-2.52237e-01	2.00000e-02	-1.02301e-01	2.00000e-02	nan	nan
-3.49543e-01	2.00000e-02	-9.40302e-02	2.00000e-02	nan	nan
-1.47722e+00	2.00000e-02	3.23673e-01	2.00000e-02	nan	nan
-1.43834e+00	2.00000e-02	3.34755e-01	2.00000e-02	nan	nan
-7.80682e-01	2.00000e-02	1.11673e-01	2.00000e-02	nan	nan
-1.07816e+00	2.00000e-02	2.01293e-01	2.00000e-02	nan	nan
-1.96860e+00	2.00000e-02	3.92307e-01	2.00000e-02	nan	nan
-6.58098e-01	2.00000e-02	4.42408e-02	2.00000e-02	nan	nan
-1.23179e+00	2.00000e-02	2.37895e-01	2.00000e-02	nan	nan
-8.61004e-01	2.00000e-02	1.60479e-01	2.00000e-02	nan	nan
-1.28357e+00	2.00000e-02	2.73959e-01	2.00000e-02	nan	nan
-7.81371e-01	2.00000e-02	1.09715e-01	2.00000e-02	nan	nan
-2.37546e+00	2.00000e-02	4.40239e-01	2.00000e-02	nan	nan
-7.75323e-01	2.00000e-02	1.10297e-01	2.00000e-02	nan	nan
-3.81214e-01	2.00000e-02	-1.08725e-01	2.00000e-02	nan	nan
-1.96039e+00	2.00000e-02	4.07213e-01	2.00000e-02	nan	nan
-1.36964e+00	2.00000e-02	2.90472e-01	2.00000e-02	nan	nan
-7.38298e-01	2.00000e-02	1.31499e-01	2.00000e-02	nan	nan
-9.52889e-01	2.00000e-02	1.93373e-01	2.00000e-02	nan	nan
-1.22985e+00	2.00000e-02	2.95568e-01	2.00000e-02	nan	nan
-1.40631e+00	2.00000e-02	2.60229e-01	2.00000e-02	nan	nan
-8.33427e-01	2.00000e-02	1.67284e-01	2.00000e-02	nan	nan
-2.13154e+00	2.00000e-02	4.62354e-01	2.00000e-02	nan	nan
-1.01174e+00	2.00000e-02	2.10617e-01	2.00000e-02	nan	nan
-1.19815e+00	2.00000e-02	2.33551e-01	2.00000e-02	nan	nan
-9.73683e-01	2.00000e-02	1.80881e-01	2.00000e-02	nan	nan
-5.51164e-01	2.00000e-02	1.78586e-02	2.00000e-02	nan	nan
-1.20081e+00	2.00000e-02	2.43046e-01	2.00000e-02	nan	nan
-7.07231e-01	2.00000e-02	1.09814e-01	2.00000e-02	nan	nan
-1.26192e+00	2.00000e-02	2.86999e-01	2.00000e-02	nan	nan
-9.66277e-01	2.00000e-02	1.96747e-01	2.00000e-02	nan	nan
-1.01047e+00	2.00000e-02	2.16613e-01	2.00000e-02	nan	nan
-1.65178e+00	2.00000e-02	3.46997e-01	2.00000e-02	nan	nan
-6.03493e-01	2.00000e-02	5.97013e-02	2.00000e-02	nan	nan
-1.06213e+00	2.00000e-02	2.28296e-01	2.00000e-02	nan	nan
-8.32163e-01	2.00000e-02	1.51441e-01	2.00000e-02	nan	nan
-1.15653e+00	2.00000e-02	2.40441e-01	2.00000e-02	nan	nan
-1.24112e+00	2.00000e-02	2.68534e-01	2.00000e-02	nan	nan
-9.03339e-01	2.00000e-02	1.62242e-01	2.00000e-02	nan	nan
-9.76964e-01	2.00000e-02	1.95362e-01	2.00000e-02	nan	nan
-1.09444e+00	2.00000e-02	2.08146e-01	2.00000e-02	nan	nan
-6.35081e-01	2.00000e-02	7.86148e-02	2.00000e-02	nan	nan
-1.12576e+00	2.00000e-02	2.26666e-01	2.00000e-02	nan	nan
-1.34623e+00	2.00000e-02	2.82799e-01	2.00000e-02	nan	nan
-3.53275e-01	2.00000e-02	-7.60499e-02	2.00000e-02	nan	nan
-9.71446e-01	2.00000e-02	2.16024e-01	2.00000e-02	nan	nan
-1.25533e+00	2.00000e-02	2.48104e-01	2.00000e-02	nan	nan
-9.99685e-01	2.00000e-02	1.85654e-01	2.00000e-02	nan	nan
-5.39366e-01	2.00000e-02	4.34620e-02	2.00000e-02	nan	nan
-5.83406e-01	2.00000e-02	5.69075e-02	2.00000e-02	nan	nan
-1.11991e+00	2.00000e-02	1.97043e-01	2.00000e-02	nan	nan
-1.43118e+00	2.00000e-02	3.25481e-01	2.00000e-02	nan	nan
-1.97550e+00	2.00000e-02	3.80541e-01	2.00000e-02	nan	nan
-1.33971e+00	2.00000e-02	3.05185e-01	2.00000e-02	nan	nan
-7.18833e-01	2.00000e-02	4.40181e-02	2.00000e-02	nan	nan
-7.23757e-01	2.00000e-02	1.10860e-01	2.00000e-02	nan	nan
-7.41393e-01	2.00000e-02	1.25016e-01	2.00000e-02	nan	nan
-8.38737e-01	2.00000e-02	1.46116e-01	2.00000e-02	nan	nan
-8.91685e-01	2.00000e-02	2.01508e-01	2.00000e-02	nan	nan
-1.06539e+00	2.00000e-02	2.08774e-01	2.00000e-02	nan	nan
-1.84556e+00	2.00000e-02	3.73242e-01	2.00000e-02	nan	nan
-1.06823e+00	2.00000e-02	2.60195e-01	2.00000e-02	nan	nan
-7.76671e-01	2.00000e-02	1.41835e-01	2.00000e-02	nan	nan
-7.34440e-01	2.00000e-02	1.57062e-01	2.00000e-02	nan	nan
-1.13664e+00	2.00000e-02	2.08011e-01	2.00000e-02	nan	nan
-1.27522e+00	2.00000e-02	2.56742e-01	2.00000e-02	nan	nan
-1.53044e+00	2.00000e-02	3.36090e-01	2.00000e-02	nan	nan
-9.97069e-01	2.00000e-02	1.98811e-01	2.00000e-02	nan	nan
-1.15701e+00	2.00000e-02	2.55449e-01	2.00000e-02	nan	nan
-5.52815e-01	2.00000e-02	6.52791e-02	2.00000e-02	nan	nan
-1.56640e+00	2.00000e-02	3.62862e-01	2.00000e-02	nan	nan
-1.65103e+00	2.00000e-02	3.91484e-01	2.00000e-02	nan	nan
-7.83128e-01	2.00000e-02	1.10081e-01	2.00000e-02	nan	nan
-1.08903e+00	2.00000e-02	2.56408e-01	2.00000e-02	nan	nan
-4.62413e-01	2.00000e-02	-2.25656e-02	2.00000e-02	nan	nan
-9.50916e-01	2.00000e-02	1.64699e-01	2.00000e-02	nan	nan
-9.20472e-01	2.00000e-02	1.74770e-01	2.00000e-02	nan	nan
-6.50977e-01	2.00000e-02	9.76642e-02	2.00000e-02	nan	nan
-1.08435e+00	2.00000e-02	2.25933e-01	2.00000e-02	nan	nan
-1.20840e+00	2.00000e-02	2.64429e-01	2.00000e-02	nan	nan
-1.14642e+00	2.00000e-02	2.40767e-01	2.00000e-02	nan	nan
-9.77795e-01	2.00000e-02	1.88146e-01	2.00000e-02	nan	nan
-8.16945e-01	2.00000e-02	1.32029e-01	2.00000e-02	nan	nan
-9.32752e-01	2.00000e-02	1.48412e-01	2.00000e-02	nan	nan
-1.74285e+00	2.00000e-02	3.61220e-01	2.00000e-02	nan	nan
-1.44633e+00	2.00000e-02	3.21991e-01	2.00000e-02	nan	nan
-1.58091e+00	2.00000e-02	3.24819e-01	2.00000e-02	nan	nan
-7.89253e-01	2.00000e-02	1.46746e-01	2.00000e-02	nan	nan
-1.17808e+00	2.00000e-02	2.55271e-01	2.00000e-02	nan	nan
-1.05882e+00	2.00000e-02	1.91120e-01	2.00000e-02	nan	nan
-1.35006e+00	2.00000e-02	2.58352e-01	2.00000e-02	nan	nan
-4.01382e-01	2.00000e-02	-2.53805e-02	2.00000e-02	nan	nan
-1.60534e+00	2.00000e-02	3.34510e-01	2.00000e-02	nan	nan
-6.27248e-01	2.00000e-02	4.94172e-02	2.00000e-02	nan	nan
-1.26143e+00	2.00000e-02	2.60692e-01	2.00000e-02	nan	nan
-5.10235e-01	2.00000e-02	1.33221e-02	2.00000e-02	nan	nan
-1.36964e+00	2.00000e-02	2.79003e-01	2.00000e-02	nan	nan
-1.72771e+00	2.00000e-02	3.49694e-01	2.00000e-02	nan	nan
-1.32201e+00	2.00000e-02	2.91578e-01	2.00000e-02	nan	nan
-5.53346e-01	2.00000e-02	7.98016e-02	2.00000e-02	nan	nan
-4.27882e-01	2.00000e-02	-1.64182e-02	2.00000e-02	nan	nan
-1.02535e+00	2.00000e-02	1.99878e-01	2.00000e-02	nan	nan
-9.40095e-01	2.00000e-02	2.00254e-01	2.00000e-02	nan	nan
-1.40741e+00	2.00000e-02	3.18282e-01	2.00000e-02	nan	nan
-1.50565e+00	2.00000e-02	2.93999e-01	2.00000e-02	nan	nan
-1.56922e+00	2.00000e-02	3.46044e-01	2.00000e-02	nan	nan
-1.20288e+00	2.00000e-02	2.58877e-01	2.00000e-02	nan	nan
-1.44333e+00	2.00000e-02	2.86388e-01	2.00000e-02	nan	nan
-4.08761e-01	2.00000e-02	-6.64896e-02	2.00000e-02	nan	nan
-1.29681e+00	2.00000e-02	3.24537e-01	2.00000e-02	nan	nan
-1.06393e+00	2.00000e-02	2.11186e-01	2.00000e-02	nan	nan
-6.47948e-01	2.00000e-02	5.08445e-02	2.00000e-02	nan	nan
-1.01055e+00	2.00000e-02	2.17277e-01	2.00000e-02	nan	nan
-1.83283e+00	2.00000e-02	3.84596e-01	2.00000e-02	nan	nan
-7.23299e-01	2.00000e-02	7.24189e-02	2.00000e-02	nan	nan
-8.58792e-01	2.00000e-02	1.45913e-01	2.00000e-02	nan	nan
-9.89769e-01	2.00000e-02	1.68663e-01	2.00000e-02	nan	nan
-7.94399e-01	2.00000e-02	1.44013e-01	2.00000e-02	nan	nan
-9.89455e-01	2.00000e-02	1.91640e-01	2.00000e-02	nan	nan
-2.67607e+00	2.00000e-02	4.61661e-01	2.00000e-02	nan	nan
-6.94382e-01	2.00000e-02	8.21203e-02	2.00000e-02	nan	nan
-6.70056e-01	2.00000e-02	9.02427e-02	2.00000e-02	nan	nan
-6.52889e-01	2.00000e-02	5.39034e-02	2.00000e-02	nan	nan
-1.27562e+00	2.00000e-02	2.51184e-01	2.00000e-02	nan	nan
-1.48601e+00	2.00000e-02	2.71800e-01	2.00000e-02	nan	nan
-1.13238e+00	2.00000e-02	2.44883e-01	2.00000e-02	nan	nan
-1.28202e+00	2.00000e-02	2.66741e-01	2.00000e-02	nan	nan
-1.12843e+00	2.00000e-02	2.02198e-01	2.00000e-02	nan	nan
-8.72981e-01	2.00000e-02	1.74413e-01	2.00000e-02	nan	nan
-2.25254e+00	2.00000e-02	4.61341e-01	2.00000e-02	nan	nan
-1.32540e+00	2.00000e-02	2.87840e-01	2.00000e-02	nan	nan
-1.37019e+00	2.00000e-02	2.62196e-01	2.00000e-02	nan	nan
-1.48194e+00	2.00000e-02	2.64705e-01	2.00000e-02	nan	nan
-1.66650e+00	2.00000e-02	3.23667e-01	2.00000e-02	nan	nan
-2.10298e+00	2.00000e-02	4.40366e-01	2.00000e-02	nan	nan
-8.23249e-01	2.00000e-02	1.63894e-01	2.00000e-02	nan	nan
-4.62148e-01	2.00000e-02	-7.20405e-03	2.00000e-02	nan	nan
-1.21968e+00	2.00000e-02	2.53727e-01	2.00000e-02	nan	nan
-1.39478e+00	2.00000e-02	2.89653e-01	2.00000e-02	nan	nan
-7.53696e-01	2.00000e-02	1.11096e-01	2.00000e-02	nan	nan
-1.71318e+00	2.00000e-02	3.75314e-01	2.00000e-02	nan	nan
-1.29072e+00	2.00000e-02	2.62304e-01	2.00000e-02	nan	nan
-6.36200e-01	2.00000e-02	9.01970e-02	2.00000e-02	nan	nan
-1.81147e+00	2.00000e-02	3.59679e-01	2.00000e-02	nan	nan
-8.21089e-01	2.00000e-02	1.41000e-01	2.00000e-02	nan	nan
-6.80948e-01	2.00000e-02	8.70468e-02	2.00000e-02	nan	nan
-6.33772e-01	2.00000e-02	9.99506e-02	2.00000e-02	nan	nan
-1.56660e+00	2.00000e-02	3.55161e-01	2.00000e-02	nan	nan
-1.46324e+00	2.00000e-02	3.02641e-01	2.00000e-02	nan	nan
-1.01230e+00	2.00000e-02	2.09877e-01	2.00000e-02	nan	nan
-8.75751e-01	2.00000e-02	1.41189e-01	2.00000e-02	nan	nan
-2.07726e+00	2.00000e-02	4.31455e-01	2.00000e-02	nan	nan
-1.12410e+00	2.00000e-02	2.60233e-01	2.00000e-02	nan	nan
-1.07088e+00	2.00000e-02	2.43114e-01	2.00000e-02	nan	nan
-1.85673e+00	2.00000e-02	3.88411e-01	2.00000e-02	nan	nan
-9.08034e-01	2.00000e-02	1.68410e-01	2.00000e-02	nan	nan
-1.14109e+00	2.00000e-02	2.48439e-01	2.00000e-02	nan	nan
-1.50821e+00	2.00000e-02	3.26303e-01	2.00000e-02	nan	nan
-6.88690e-01	2.00000e-02	9.22895e-02	2.00000e-02	nan	nan
-1.16702e+00	2.00000e-02	2.69049e-01	2.00000e-02	nan	nan
-1.17365e+00	2.00000e-02	2.24130e-01	2.00000e-02	nan	nan
-1.63857e+00	2.00000e-02	3.86905e-01	2.00000e-02	nan	nan
-1.38738e+00	2.00000e-02	2.57111e-01	2.00000e-02	nan	nan
-9.69489e-01	2.00000e-02	2.04383e-01	2.00000e-02	nan	nan
-1.07407e+00	2.00000e-02	2.06667e-01	2.00000e-02	nan	nan
-9.97477e-01	2.00000e-02	1.84935e-01	2.00000e-02	nan	nan
-1.22270e+00	2.00000e-02	2.77400e-01	2.00000e-02	nan	nan
-1.28031e+00	2.00000e-02	2.65001e-01	2.00000e-02	nan	nan
-1.55245e+00	2.00000e-02	3.32126e-01	2.00000e-02	nan	nan
-4.42400e-01	2.00000e-02	-2.32867e-02	2.00000e-02	nan	nan
-7.89515e-01	2.00000e-02	1.49769e-01	2.00000e-02	nan	nan
-6.01529e-01	2.00000e-02	3.24179e-02	2.00000e-02	nan	nan
-9.55211e-01	2.00000e-02	1.71962e-01	2.00000e-02	nan	nan
-1.10291e+00	2.00000e-02	2.16881e-01	2.00000e-02	nan	nan
-7.19078e-01	2.00000e-02	6.94160e-02	2.00000e-02	nan	nan
-1.31950e+00	2.00000e-02	2.99544e-01	2.00000e-02	nan	nan
-2.67158e+00	2.00000e-02	4.56491e-01	2.00000e-02	nan	nan
-1.97460e+00	2.00000e-02	4.00679e-01	2.00000e-02	nan	nan
-7.68681e-01	2.00000e-02	8.32682e-02	2.00000e-02	nan	nan
-1.32665e+00	2.00000e-02	2.83794e-01	2.00000e-02	nan	nan
-1.30908e+00	2.00000e-02	2.56645e-01	2.00000e-02	nan	nan
-8.57411e-01	2.00000e-02	1.68089e-01	2.00000e-02	nan	nan
-8.98335e-01	2.00000e-02	1.74860e-01	2.00000e-02	nan	nan
-2.67133e-01	2.00000e-02	-1.08870e-01	2.00000e-02	nan	nan
-8.67911e-01	2.00000e-02	1.53418e-01	2.00000e-02	nan	nan
-6.75360e-01	2.00000e-02	1.10019e-01	2.00000e-02	nan	nan
-2.23383e+00	2.00000e-02	4.28548e-01	2.00000e-02	nan	nan
-8.54193e-01	2.00000e-02	1.42774e-01	2.00000e-02	nan	nan
-7.53830e-01	2.00000e-02	1.27896e-01	2.00000e-02	nan	nan
-8.22677e-01	2.00000e-02	1.38233e-01	2.00000e-02	nan	nan
-1.12545e+00	2.00000e-02	2.56887e-01	2.00000e-02	nan	nan
-5.42710e-01	2.00000e-02	5.40215e-02	2.00000e-02	nan	nan
-1.38698e+00	2.00000e-02	2.91264e-01	2.00000e-02	nan	nan
-9.20452e-01	2.00000e-02	1.37459e-01	2.00000e-02	nan	nan
-1.25517e+00	2.00000e-02	2.32081e-01	2.00000e-02	nan	nan
-1.07783e+00	2.00000e-02	2.08715e-01	2.00000e-02	nan	nan
