   -1.1150    0.0431    0.1767    0.0450   10.0592    0.0500
   -0.4592    0.0316    0.1194    0.0215    9.9661    0.0500
   -1.0120    0.0375    0.0964    0.0541   10.1243    0.0500
   -1.0394    0.0458    0.2512    0.0575   10.1047    0.0500
   -1.0480    0.0309    0.1518    0.0376 -999.0000    0.0500
   -2.5175    0.1007    0.4940    0.0798   10.1206    0.0500
   -0.4275    0.0378    0.1055    0.0356    9.9699    0.0500
   -1.0421    0.0344    0.2537    0.0471 -999.0000    0.0500
   -1.9097    0.0550    0.3824    0.0732 -999.0000    0.0500
   -0.8991    0.0833    0.2016    0.0538    9.9474    0.0500
   -1.3252    0.0599    0.2511    0.0460 -999.0000    0.0500
   -0.9623    0.0402    0.1569    0.0478   10.1144    0.0500
   -0.9654    0.0453    0.1755    0.0478   10.0502    0.0500
   -1.1264    0.0341    0.2658    0.0300 -999.0000    0.0500
   -1.0051    0.0427    0.2991    0.0421 -999.0000    0.0500
   -1.5659    0.0672    0.3667    0.0730 -999.0000    0.0500
   -2.0884    0.0629    0.2864    0.1131 -999.0000    0.0500
   -1.5561    0.0276    0.2349    0.0320 -999.0000    0.0500
   -1.3061    0.0546    0.4012    0.0615   10.0434    0.0500
   -1.0168    0.0372    0.2108    0.0363 -999.0000    0.0500
   -1.1120    0.0650    0.2058    0.0509   10.0201    0.0500
   -2.2547    0.0593    0.4484    0.0625 -999.0000    0.0500
   -1.4146    0.0588    0.2032    0.0738 -999.0000    0.0500
   -0.7062    0.0298    0.1551    0.0243 -999.0000    0.0500
   -1.3454    0.0684    0.2825    0.0592   10.0162    0.0500
   -1.3017    0.0487    0.2502    0.0328   10.1185    0.0500
   -1.0642    0.0320    0.1691    0.0342 -999.0000    0.0500
   -0.7721    0.0482    0.2955    0.0454   10.0665    0.0500
   -1.0281    0.0515    0.1316    0.0306   10.0573    0.0500
   -1.1235    0.0606    0.3220    0.0513 -999.0000    0.0500
   -1.1833    0.0333    0.2616    0.0369 -999.0000    0.0500
   -1.2755    0.0674    0.2407    0.0490   10.0035    0.0500
   -1.3834    0.0665    0.2915    0.0731   10.0782    0.0500
   -0.9606    0.0381    0.2251    0.0302 -999.0000    0.0500
   -0.7656    0.0201    0.1220    0.0249 -999.0000    0.0500
   -1.2009    0.0687    0.3581    0.0609    9.9545    0.0500
   -1.6784    0.0785    0.4845    0.0501    9.9719    0.0500
   -1.3810    0.0704    0.2189    0.0670   10.0306    0.0500
   -1.1871    0.0430    0.2479    0.0514 -999.0000    0.0500
   -0.9411    0.0352    0.3183    0.0450 -999.0000    0.0500
   -1.0966    0.0565    0.2383    0.0534    9.9663    0.0500
   -1.1174    0.0685    0.2103    0.0503   10.0369    0.0500
   -1.1906    0.0524    0.1633    0.0472 -999.0000    0.0500
   -1.0279    0.0439    0.2425    0.0323   10.0030    0.0500
   -1.3664    0.0526    0.3469    0.0682   10.0790    0.0500
   -1.2761    0.0654    0.3283    0.0450    9.8954    0.0500
   -0.8757    0.0634    0.1955    0.0411    9.9727    0.0500
   -1.0302    0.0894    0.3596    0.0607    9.8829    0.0500
   -1.2148    0.0630    0.2511    0.0439    9.8687    0.0500
   -1.1283    0.0441    0.3110    0.0463 -999.0000    0.0500
   -1.5975    0.0490    0.3378    0.0531 -999.0000    0.0500
   -1.2967    0.0693    0.3132    0.0519   10.0142    0.0500
   -0.5720    0.0389    0.1234    0.0469    9.9707    0.0500
   -2.1859    0.0566    0.4301    0.0661 -999.0000    0.0500
   -1.2910    0.0671    0.3425    0.0538    9.9914    0.0500
   -1.1337    0.0337    0.2357    0.0395 -999.0000    0.0500
   -0.5654    0.0303    0.0988    0.0293 -999.0000    0.0500
   -0.8950    0.0460    0.1983    0.0383    9.9914    0.0500
   -0.9842    0.0833    0.2418    0.0552    9.9382    0.0500
   -0.9227    0.0712    0.1239    0.0521    9.9849    0.0500
   -0.6113    0.0272    0.0915    0.0220 -999.0000    0.0500
   -1.0633    0.0394    0.1993    0.0407 -999.0000    0.0500
   -0.6839    0.0594    0.1367    0.0479    9.9133    0.0500
   -1.0353    0.0395    0.2639    0.0418   10.0961    0.0500
   -1.3743    0.0651    0.3657    0.0699   10.0538    0.0500
   -1.5402    0.0438    0.3447    0.0625   10.1220    0.0500
   -0.9867    0.0407    0.1285    0.0404 -999.0000    0.0500
   -1.0279    0.0691    0.1225    0.0622   10.0152    0.0500
   -1.3724    0.0647    0.4065    0.0525    9.9332    0.0500
   -1.1582    0.0448    0.2279    0.0540 -999.0000    0.0500
   -0.9498    0.0363    0.2018    0.0358 -999.0000    0.0500
   -1.4819    0.0463    0.3395    0.0602 -999.0000    0.0500
   -0.8731    0.0346    0.1896    0.0281 -999.0000    0.0500
   -0.6673    0.0321    0.1504    0.0309 -999.0000    0.0500
   -0.9934    0.0437    0.1570    0.0388 -999.0000    0.0500
   -0.5613    0.0486    0.1262    0.0459    9.9235    0.0500
   -0.7424    0.0348    0.1070    0.0344   10.0285    0.0500
   -1.2094    0.0362    0.2092    0.0418 -999.0000    0.0500
   -0.5977    0.0219    0.0444    0.0265 -999.0000    0.0500
   -1.0430    0.0493    0.3497    0.0552    9.9990    0.0500
   -1.2318    0.0348    0.3414    0.0328   10.1392    0.0500
   -1.0309    0.0625    0.3804    0.0648    9.7731    0.0500
   -0.8187    0.0404    0.1558    0.0354   10.0173    0.0500
   -1.2761    0.0599    0.2442    0.0525   10.1069    0.0500
   -1.7630    0.0507    0.4268    0.0483   10.1361    0.0500
   -1.1238    0.0359    0.2834    0.0291 -999.0000    0.0500
   -0.8832    0.0274    0.1175    0.0335 -999.0000    0.0500
   -0.5462    0.0307    0.0862    0.0339 -999.0000    0.0500
   -1.4770    0.0469    0.1329    0.0495 -999.0000    0.0500
   -1.3386    0.0382    0.3099    0.0402   10.0918    0.0500
   -0.9966    0.0553    0.2665    0.0598   10.0088    0.0500
   -2.0251    0.0905    0.4094    0.0824 -999.0000    0.0500
   -0.9673    0.0671    0.1732    0.0462    9.9753    0.0500
   -1.3062    0.0228    0.2580    0.0276 -999.0000    0.0500
   -1.5932    0.0542    0.2419    0.0576 -999.0000    0.0500
   -0.7957    0.0337    0.1235    0.0273 -999.0000    0.0500
   -1.3797    0.0541    0.3714    0.0396   10.1383    0.0500
   -0.7915    0.0602    0.2240    0.0451    9.9080    0.0500
   -0.8342    0.0531    0.1078    0.0415   10.0219    0.0500
   -0.7084    0.0590    0.0134    0.0339    9.9290    0.0500
   -1.0342    0.0348    0.2871    0.0279 -999.0000    0.0500
   -1.6974    0.0451    0.4434    0.0570   10.1178    0.0500
   -1.0555    0.0577    0.2502    0.0476   10.0973    0.0500
   -0.9219    0.0393    0.2704    0.0379 -999.0000    0.0500
   -1.4479    0.0586    0.2929    0.0485 -999.0000    0.0500
   -0.6293    0.0344    0.1274    0.0303 -999.0000    0.0500
   -1.4906    0.0646    0.2466    0.0578   10.1181    0.0500
   -2.2734    0.0591    0.4557    0.0621 -999.0000    0.0500
   -1.2508    0.0574    0.3373    0.0416    9.9051    0.0500
   -0.7915    0.0542    0.1575    0.0508   10.0036    0.0500
   -1.6816    0.0793    0.3422    0.0732   10.1269    0.0500
   -1.5883    0.0788    0.3487    0.0681   10.0705    0.0500
   -0.9096    0.0621    0.3126    0.0643    9.6995    0.0500
