   -0.4592    0.0316    0.1194    0.0215    9.9661    0.1000
   -1.8052    0.0771    0.4971    0.0725   10.0898    0.1000
   -1.2287    0.0792    0.1827    0.0729   10.1018    0.1000
   -0.8181    0.0574    0.1610    0.0644   10.0432    0.1000
   -1.5950    0.0835    0.4402    0.0909   10.0977    0.1000
   -1.0407    0.0465    0.2185    0.0513 -999.0000    0.1000
   -1.0120    0.0375    0.0964    0.0541   10.1243    0.1000
   -0.9366    0.0621    0.2036    0.0807 -999.0000    0.1000
   -1.5680    0.0532    0.1411    0.0483 -999.0000    0.1000
   -1.0394    0.0458    0.2512    0.0575   10.1047    0.1000
   -1.0480    0.0309    0.1518    0.0376 -999.0000    0.1000
   -2.5175    0.1007    0.4940    0.0798   10.1206    0.1000
   -0.2796    0.0469    0.0843    0.0519    9.9481    0.1000
   -0.4275    0.0378    0.1055    0.0356    9.9699    0.1000
   -0.7838    0.0383    0.2443    0.0437 -999.0000    0.1000
   -0.6838    0.0401    0.2309    0.0487 -999.0000    0.1000
   -0.9851    0.0889    0.1540    0.0849   10.0045    0.1000
   -0.9364    0.0490    0.0219    0.0499 -999.0000    0.1000
   -1.0421    0.0344    0.2537    0.0471 -999.0000    0.1000
   -1.1259    0.0595    0.3266    0.0545 -999.0000    0.1000
   -0.3841    0.0475    0.1459    0.0534    9.9326    0.1000
   -0.8846    0.0548   -0.0213    0.0615 -999.0000    0.1000
   -0.7383    0.0796    0.0849    0.0678    9.9952    0.1000
   -0.8084    0.0510    0.2126    0.0428 -999.0000    0.1000
   -1.9097    0.0550    0.3824    0.0732 -999.0000    0.1000
   -0.9459    0.0642    0.0044    0.0809 -999.0000    0.1000
   -0.6691    0.0605    0.1196    0.0509    9.9897    0.1000
   -0.8427    0.0593    0.1426    0.0582 -999.0000    0.1000
   -0.9140    0.0508    0.1167    0.0405 -999.0000    0.1000
   -0.7245    0.0710    0.0350    0.0684   10.0059    0.1000
   -0.8991    0.0833    0.2016    0.0538    9.9474    0.1000
   -1.3252    0.0599    0.2511    0.0460 -999.0000    0.1000
   -1.7417    0.0719    0.1446    0.0806 -999.0000    0.1000
   -0.9623    0.0402    0.1569    0.0478   10.1144    0.1000
   -0.4794    0.0322    0.4105    0.0238 -999.0000    0.1000
   -1.0687    0.0585    0.0433    0.0577 -999.0000    0.1000
   -0.9129    0.0192    0.4740    0.0209 -999.0000    0.1000
   -0.9654    0.0453    0.1755    0.0478   10.0502    0.1000
   -1.3262    0.0924    0.2994    0.0956   10.0748    0.1000
   -1.9585    0.1020    0.3671    0.1389   10.1169    0.1000
   -0.3727    0.0399    0.3430    0.0386 -999.0000    0.1000
   -1.1264    0.0341    0.2658    0.0300 -999.0000    0.1000
   -1.0051    0.0427    0.2991    0.0421 -999.0000    0.1000
   -1.4215    0.0553    0.3180    0.0650 -999.0000    0.1000
   -0.7480    0.0751    0.1140    0.0667   10.0114    0.1000
   -1.5659    0.0672    0.3667    0.0730 -999.0000    0.1000
   -0.8385    0.0639    0.1375    0.0784 -999.0000    0.1000
   -2.0884    0.0629    0.2864    0.1131 -999.0000    0.1000
   -1.5561    0.0276    0.2349    0.0320 -999.0000    0.1000
   -0.9754    0.0439    0.2099    0.0347 -999.0000    0.1000
   -1.3061    0.0546    0.4012    0.0615   10.0434    0.1000
   -1.0214    0.0250    0.2730    0.0248 -999.0000    0.1000
   -0.6443    0.0476   -0.0844    0.0563 -999.0000    0.1000
   -1.2538    0.0706    0.1770    0.0865   10.1321    0.1000
   -1.0982    0.0639    0.1689    0.0618 -999.0000    0.1000
   -1.2563    0.0615    0.1611    0.0550 -999.0000    0.1000
   -1.1346    0.0647    0.1598    0.0706 -999.0000    0.1000
   -0.6069    0.0491   -0.0009    0.0621 -999.0000    0.1000
   -0.9442    0.0801    0.1564    0.0664    9.9789    0.1000
   -1.0168    0.0372    0.2108    0.0363 -999.0000    0.1000
   -0.9559    0.0520    0.1530    0.0594 -999.0000    0.1000
   -1.1218    0.0858    0.1958    0.0753   10.0973    0.1000
   -0.7489    0.0523    0.0312    0.0562 -999.0000    0.1000
   -0.4158    0.0335    0.2483    0.0299 -999.0000    0.1000
   -1.1120    0.0650    0.2058    0.0509   10.0201    0.1000
   -2.2547    0.0593    0.4484    0.0625 -999.0000    0.1000
   -1.4146    0.0588    0.2032    0.0738 -999.0000    0.1000
   -1.1202    0.0571    0.1452    0.0581 -999.0000    0.1000
   -0.7062    0.0298    0.1551    0.0243 -999.0000    0.1000
   -1.3454    0.0684    0.2825    0.0592   10.0162    0.1000
   -0.7991    0.0435    0.1770    0.0402 -999.0000    0.1000
   -1.2409    0.0699    0.0360    0.0730 -999.0000    0.1000
   -1.3017    0.0487    0.2502    0.0328   10.1185    0.1000
   -1.2656    0.0653    0.1025    0.0657 -999.0000    0.1000
   -1.0642    0.0320    0.1691    0.0342 -999.0000    0.1000
   -0.3537    0.0253    0.1554    0.0218   10.0132    0.1000
   -0.7721    0.0482    0.2955    0.0454   10.0665    0.1000
   -1.0281    0.0515    0.1316    0.0306   10.0573    0.1000
   -1.1235    0.0606    0.3220    0.0513 -999.0000    0.1000
   -0.7448    0.0524    0.1440    0.0588   10.0109    0.1000
   -1.3282    0.0786    0.3667    0.0840   10.0346    0.1000
   -1.4634    0.0432   -0.1886    0.0111 -999.0000    0.1000
   -0.9865    0.0643    0.2128    0.0694 -999.0000    0.1000
   -0.9779    0.0633    0.2064    0.0697 -999.0000    0.1000
   -1.0944    0.0500    0.1386    0.0612 -999.0000    0.1000
   -1.1833    0.0333    0.2616    0.0369 -999.0000    0.1000
   -0.8327    0.0507    0.2183    0.0539 -999.0000    0.1000
   -1.2755    0.0674    0.2407    0.0490   10.0035    0.1000
   -1.3834    0.0665    0.2915    0.0731   10.0782    0.1000
   -0.9606    0.0381    0.2251    0.0302 -999.0000    0.1000
   -1.5869    0.1146    0.3711    0.0924   10.0147    0.1000
   -1.3775    0.0670    0.4581    0.0828 -999.0000    0.1000
   -1.8882    0.0980    0.3847    0.1257   10.0789    0.1000
   -1.0953    0.0572    0.2127    0.0542 -999.0000    0.1000
   -0.7656    0.0201    0.1220    0.0249 -999.0000    0.1000
   -2.1154    0.0839    0.4166    0.0986 -999.0000    0.1000
   -1.8637    0.1147    0.2218    0.1192   10.1103    0.1000
   -1.2009    0.0687    0.3581    0.0609    9.9545    0.1000
   -1.6492    0.1005    0.3302    0.0794   10.0076    0.1000
   -1.6784    0.0785    0.4845    0.0501    9.9719    0.1000
   -1.7503    0.0793    0.4752    0.0759   10.0460    0.1000
   -1.3810    0.0704    0.2189    0.0670   10.0306    0.1000
   -1.1871    0.0430    0.2479    0.0514 -999.0000    0.1000
   -0.9411    0.0352    0.3183    0.0450 -999.0000    0.1000
   -1.0966    0.0565    0.2383    0.0534    9.9663    0.1000
   -1.1174    0.0685    0.2103    0.0503   10.0369    0.1000
   -1.1906    0.0524    0.1633    0.0472 -999.0000    0.1000
   -0.9322    0.0623    0.0975    0.0576    9.8807    0.1000
   -0.7576    0.0506    0.0657    0.0606   10.0587    0.1000
   -1.0279    0.0439    0.2425    0.0323   10.0030    0.1000
   -1.1035    0.0531    0.1356    0.0443 -999.0000    0.1000
   -0.9630    0.0699    0.1050    0.0784   10.0832    0.1000
   -1.3664    0.0526    0.3469    0.0682   10.0790    0.1000
   -0.6251    0.0507    0.3161    0.0569   10.0106    0.1000
   -1.2036    0.0850    0.2058    0.0746   10.0427    0.1000
   -1.2761    0.0654    0.3283    0.0450    9.8954    0.1000
   -0.8757    0.0634    0.1955    0.0411    9.9727    0.1000
   -1.1699    0.0622    0.1012    0.0708   10.0693    0.1000
   -1.0302    0.0894    0.3596    0.0607    9.8829    0.1000
   -1.0703    0.0632    0.3145    0.0815    9.9864    0.1000
   -1.2148    0.0630    0.2511    0.0439    9.8687    0.1000
   -0.8992    0.0763    0.2030    0.0714 -999.0000    0.1000
   -0.7356    0.0859    0.0760    0.0735    9.9705    0.1000
   -1.1283    0.0441    0.3110    0.0463 -999.0000    0.1000
   -1.2754    0.0864    0.4732    0.0649    9.9977    0.1000
   -1.0522    0.0761    0.2240    0.0717   10.1088    0.1000
   -1.5975    0.0490    0.3378    0.0531 -999.0000    0.1000
   -1.2967    0.0693    0.3132    0.0519   10.0142    0.1000
   -0.5720    0.0389    0.1234    0.0469    9.9707    0.1000
   -2.1859    0.0566    0.4301    0.0661 -999.0000    0.1000
   -1.0808    0.0392    0.3314    0.0282 -999.0000    0.1000
   -1.6402    0.0649    0.1824    0.0715 -999.0000    0.1000
   -1.2910    0.0671    0.3425    0.0538    9.9914    0.1000
   -0.4042    0.0370    0.1071    0.0257 -999.0000    0.1000
   -1.0319    0.0944    0.3025    0.0931    9.8793    0.1000
   -0.9722    0.0583    0.1945    0.0731 -999.0000    0.1000
   -1.1337    0.0337    0.2357    0.0395 -999.0000    0.1000
   -1.4974    0.0708    0.1171    0.0753 -999.0000    0.1000
   -0.5654    0.0303    0.0988    0.0293 -999.0000    0.1000
   -0.8950    0.0460    0.1983    0.0383    9.9914    0.1000
   -1.9021    0.0810    0.3812    0.1126 -999.0000    0.1000
   -1.0690    0.0543    0.1759    0.0567 -999.0000    0.1000
   -0.9842    0.0833    0.2418    0.0552    9.9382    0.1000
   -0.9227    0.0712    0.1239    0.0521    9.9849    0.1000
   -2.0114    0.0965    0.4520    0.0992 -999.0000    0.1000
   -1.3277    0.0741    0.3298    0.0834 -999.0000    0.1000
   -0.6113    0.0272    0.0915    0.0220 -999.0000    0.1000
   -1.1915    0.0634    0.2085    0.0903 -999.0000    0.1000
   -0.9571    0.0558    0.1749    0.0745 -999.0000    0.1000
   -1.0389    0.0728    0.1784    0.0681    9.9767    0.1000
   -1.0633    0.0394    0.1993    0.0407 -999.0000    0.1000
   -0.7153    0.0410    0.2132    0.0391 -999.0000    0.1000
   -0.6839    0.0594    0.1367    0.0479    9.9133    0.1000
   -1.3103    0.1012    0.0526    0.0897   10.0479    0.1000
   -1.0925    0.0691    0.2585    0.0630   10.0930    0.1000
   -1.0353    0.0395    0.2639    0.0418   10.0961    0.1000
   -1.3743    0.0651    0.3657    0.0699   10.0538    0.1000
   -1.5402    0.0438    0.3447    0.0625   10.1220    0.1000
   -1.2384    0.0635    0.3367    0.0648 -999.0000    0.1000
   -1.1953    0.0794    0.3343    0.0661    9.9905    0.1000
   -1.5504    0.0922    0.1941    0.1748   10.1018    0.1000
   -0.9867    0.0407    0.1285    0.0404 -999.0000    0.1000
   -1.0279    0.0691    0.1225    0.0622   10.0152    0.1000
   -1.3724    0.0647    0.4065    0.0525    9.9332    0.1000
   -1.1582    0.0448    0.2279    0.0540 -999.0000    0.1000
   -1.0877    0.0809    0.1753    0.0729   10.0097    0.1000
   -0.4415    0.0358    0.1918    0.0401   10.0028    0.1000
   -1.8793    0.0905    0.2994    0.1042 -999.0000    0.1000
   -0.9498    0.0363    0.2018    0.0358 -999.0000    0.1000
   -0.6055    0.0345    0.2857    0.0304   10.0201    0.1000
   -1.4819    0.0463    0.3395    0.0602 -999.0000    0.1000
   -1.3232    0.0768    0.3436    0.0661    9.9904    0.1000
   -0.8731    0.0346    0.1896    0.0281 -999.0000    0.1000
   -0.6673    0.0321    0.1504    0.0309 -999.0000    0.1000
   -1.0156    0.0469    0.2721    0.0483 -999.0000    0.1000
   -0.7348    0.0693    0.1839    0.0579    9.8179    0.1000
   -0.9934    0.0437    0.1570    0.0388 -999.0000    0.1000
   -1.7885    0.0783    0.5391    0.0503 -999.0000    0.1000
   -0.5613    0.0486    0.1262    0.0459    9.9235    0.1000
   -0.7424    0.0348    0.1070    0.0344   10.0285    0.1000
   -1.1588    0.0678    0.1467    0.0733 -999.0000    0.1000
   -0.8568    0.0537    0.1363    0.0496   10.0105    0.1000
   -1.3774    0.0600    0.1819    0.0746 -999.0000    0.1000
   -1.2094    0.0362    0.2092    0.0418 -999.0000    0.1000
   -0.5977    0.0219    0.0444    0.0265 -999.0000    0.1000
   -1.1087    0.0532    0.2729    0.0472 -999.0000    0.1000
   -1.0430    0.0493    0.3497    0.0552    9.9990    0.1000
   -1.2318    0.0348    0.3414    0.0328   10.1392    0.1000
   -1.0309    0.0625    0.3804    0.0648    9.7731    0.1000
   -1.2843    0.0791    0.4278    0.0865   10.0203    0.1000
   -1.4816    0.0588    0.3645    0.0795   10.1052    0.1000
   -1.2075    0.0651    0.0616    0.0787 -999.0000    0.1000
   -0.8187    0.0404    0.1558    0.0354   10.0173    0.1000
   -1.3133    0.0814    0.1869    0.0755    9.9980    0.1000
   -1.2761    0.0599    0.2442    0.0525   10.1069    0.1000
   -1.7630    0.0507    0.4268    0.0483   10.1361    0.1000
   -1.1238    0.0359    0.2834    0.0291 -999.0000    0.1000
   -1.2529    0.0756    0.3431    0.0716   10.0449    0.1000
   -0.8832    0.0274    0.1175    0.0335 -999.0000    0.1000
   -0.7226    0.0939    0.1598    0.0743    9.8808    0.1000
   -0.4583    0.0303   -0.0239    0.0383 -999.0000    0.1000
   -0.8341    0.0466    0.0447    0.0477 -999.0000    0.1000
   -0.5462    0.0307    0.0862    0.0339 -999.0000    0.1000
   -1.3264    0.0624    0.2000    0.0650 -999.0000    0.1000
   -1.6800    0.0736    0.2555    0.0880 -999.0000    0.1000
   -1.4584    0.0835    0.2040    0.0911 -999.0000    0.1000
   -0.7741    0.0536    0.1596    0.0588    9.9985    0.1000
   -1.5587    0.0609    0.2074    0.0713 -999.0000    0.1000
   -1.6346    0.0799    0.3767    0.0760   10.1221    0.1000
   -0.6643    0.0548    0.2069    0.0525   10.1279    0.1000
